alpha,beta,gamma,n_a,n_ok,n_capped,n_timeout,timeout_frac,timeout_warning,mean_fitness,std_fitness,mean_mei,std_mei,mean_ncf,std_ncf,mean_dissipation,std_dissipation,pareto_front
0.3,0.8,0.0,1000.0,100,83,0,0.0,False,1.99138182,0.86830535,0.00838446,0.00380645,0.00262978,0.001213,5.83558334,2.08596814,False
0.3,0.8,0.1,200.0,96,83,4,0.04,False,1.94871248,0.9658953,0.01103615,0.00552499,0.00108793,0.00078474,5.93614123,2.08842485,False
0.3,0.8,0.1,350.0,96,82,4,0.04,False,2.1481998,0.99562091,0.00948709,0.00451824,0.00116316,0.00066465,5.88853953,2.06830653,True
0.3,0.8,0.1,500.0,99,86,1,0.01,False,2.16712565,1.00585145,0.00892362,0.00431812,0.00149921,0.00092746,5.90020063,2.03620317,True
0.3,0.8,0.1,750.0,100,86,0,0.0,False,2.10451023,0.91710602,0.00853724,0.00396712,0.00200127,0.00103021,5.89803374,2.02307848,False
0.3,0.8,0.1,1000.0,100,84,0,0.0,False,1.99453111,0.85830295,0.00870629,0.00394636,0.00271122,0.00128121,5.90454993,2.02549583,False
0.3,0.8,0.2,200.0,88,68,12,0.12,True,1.97007214,1.20316675,0.00859674,0.00539682,0.00092319,0.00068086,5.33945915,2.53546845,True
0.3,0.8,0.2,350.0,99,78,1,0.01,False,2.12336352,1.24297579,0.00805781,0.00504956,0.001252,0.00088724,5.46771742,2.41583973,True
0.3,0.8,0.2,500.0,95,74,5,0.05,False,2.05819389,1.18095846,0.00769365,0.00473277,0.00146028,0.00104863,5.40953482,2.44927906,True
0.3,0.8,0.2,750.0,99,77,1,0.01,False,2.00500143,1.10272612,0.00769953,0.00483622,0.00194964,0.00117163,5.45341564,2.40836879,False
0.3,0.8,0.2,1000.0,100,78,0,0.0,False,1.91049596,1.0379905,0.0078418,0.00514252,0.00258872,0.00154652,5.47595073,2.40425925,False
0.4,0.4,-0.2,200.0,100,0,0,0.0,False,0.02582946,0.08105521,0.2557273,0.73462506,0.06916913,0.22596368,2.2339604,4.38325547,False
0.4,0.4,-0.2,350.0,100,0,0,0.0,False,0.02582946,0.08105521,0.2557273,0.73462506,0.06916913,0.22596368,2.2339604,4.38325547,False
0.4,0.4,-0.2,500.0,100,0,0,0.0,False,0.02582946,0.08105521,0.2557273,0.73462506,0.06916913,0.22596368,2.2339604,4.38325547,False
0.4,0.4,-0.2,750.0,100,0,0,0.0,False,0.02582946,0.08105521,0.2557273,0.73462506,0.06916913,0.22596368,2.2339604,4.38325547,False
0.4,0.4,-0.2,1000.0,100,0,0,0.0,False,0.02582946,0.08105521,0.2557273,0.73462506,0.06916913,0.22596368,2.2339604,4.38325547,False
0.4,0.4,-0.1,200.0,100,0,0,0.0,False,0.02713196,0.07779753,0.22021311,0.60130377,0.08222222,0.24704766,2.1392255,3.75257496,False
0.4,0.4,-0.1,350.0,100,0,0,0.0,False,0.02713196,0.07779753,0.22021311,0.60130377,0.08222222,0.24704766,2.1392255,3.75257496,False
0.4,0.4,-0.1,500.0,100,0,0,0.0,False,0.02713196,0.07779753,0.22021311,0.60130377,0.08222222,0.24704766,2.1392255,3.75257496,False
0.4,0.4,-0.1,750.0,100,0,0,0.0,False,0.02713196,0.07779753,0.22021311,0.60130377,0.08222222,0.24704766,2.1392255,3.75257496,False
0.4,0.4,-0.1,1000.0,100,0,0,0.0,False,0.02713196,0.07779753,0.22021311,0.60130377,0.08222222,0.24704766,2.1392255,3.75257496,False
0.4,0.4,0.0,200.0,100,0,0,0.0,False,0.02855785,0.09435121,0.22818278,0.6669661,0.08344202,0.24635524,2.2727876,4.70213534,False
