alpha,beta,gamma,n_a,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.4,0.8,0.0,350.0,97,97,ok,0,0,0,0,2.1097,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,350.0,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,350.0,99,99,capped,57073,36,57109,674,3241.2036,2.27501059,0.01180199,0.00063037,6.72749065
0.4,0.8,0.0,500.0,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,1,1,capped,54038,26,54064,730,3252.6155,2.00165142,0.01350252,0.00048091,6.74154765
0.4,0.8,0.0,500.0,2,2,capped,57587,60,57647,877,3565.2558,1.65325255,0.01521328,0.00104082,6.84536958
0.4,0.8,0.0,500.0,3,3,capped,55498,34,55532,959,3588.6673,1.46032048,0.01726932,0.00061226,6.88076845
0.4,0.8,0.0,500.0,4,4,capped,56055,43,56098,885,3495.1522,1.62821604,0.01577596,0.00076652,6.84181464
0.4,0.8,0.0,500.0,5,5,capped,61203,57,61260,822,3652.2823,1.81751267,0.01341822,0.00093046,6.83073642
0.4,0.8,0.0,500.0,6,6,capped,63212,45,63257,837,4104.5569,1.64359064,0.01323174,0.00071138,6.84605328
0.4,0.8,0.0,500.0,7,7,capped,57395,41,57436,570,3524.3567,2.43063308,0.00992409,0.00071384,6.67239003
0.4,0.8,0.0,500.0,8,8,capped,56877,175,57052,1035,4068.4334,1.23172459,0.01814134,0.00306738,6.94499611
0.4,0.8,0.0,500.0,9,9,capped,54356,64,54420,838,3472.4319,1.66882547,0.01539875,0.00117604,6.81085789
0.4,0.8,0.0,500.0,10,10,capped,54583,77,54660,803,3318.9835,1.82122902,0.01469082,0.00140871,6.7931988
0.4,0.8,0.0,500.0,11,11,capped,60307,63,60370,809,3849.8733,1.72328617,0.0134007,0.00104356,6.8205438
0.4,0.8,0.0,500.0,12,12,capped,59606,39,59645,1024,3738.7379,1.41839975,0.01716825,0.00065387,6.92952026
0.4,0.8,0.0,500.0,13,13,ok,37279,28,37307,832,2440.8051,1.63875958,0.02230144,0.00075053,6.74672987
0.4,0.8,0.0,500.0,14,14,capped,57377,40,57417,980,3696.3448,1.43728076,0.01706812,0.00069666,6.89910383
0.4,0.8,0.0,500.0,15,15,capped,57097,68,57165,639,3243.0278,2.38241922,0.01117817,0.00118954,6.71211408
0.4,0.8,0.0,500.0,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,17,17,capped,60639,31,60670,829,3953.0154,1.65123091,0.01366408,0.00051096,6.82885476
0.4,0.8,0.0,500.0,18,18,capped,56035,33,56068,1045,3474.6843,1.4084406,0.01863808,0.00058857,6.93094453
0.4,0.8,0.0,500.0,19,19,capped,55672,29,55701,699,3734.7059,1.8656649,0.01254915,0.00052064,6.73281778
0.4,0.8,0.0,500.0,20,20,capped,56031,89,56120,743,3051.2344,2.17833778,0.01323949,0.00158589,6.76720285
0.4,0.8,0.0,500.0,21,21,capped,57459,46,57505,1085,3514.0458,1.37985132,0.01886792,0.00079993,6.95814122
0.4,0.8,0.0,500.0,22,22,ok,41784,39,41823,1143,2772.496,1.21246152,0.02732946,0.0009325,6.98705542
0.4,0.8,0.0,500.0,23,23,capped,54457,49,54506,745,2957.4568,2.17910718,0.01366822,0.00089898,6.75539291
0.4,0.8,0.0,500.0,24,24,capped,54504,143,54647,912,3264.6004,1.64974883,0.01668893,0.0026168,6.86452212
0.4,0.8,0.0,500.0,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,26,26,capped,56919,114,57033,993,3720.7188,1.39962036,0.01741097,0.00199884,6.91412823
0.4,0.8,0.0,500.0,27,27,capped,57706,40,57746,1112,3799.3914,1.25315364,0.01925675,0.00069269,6.97280917
0.4,0.8,0.0,500.0,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,29,29,capped,57336,32,57368,760,3813.0922,1.74844362,0.0132478,0.0005578,6.77613545
0.4,0.8,0.0,500.0,30,30,capped,62369,53,62422,776,3656.6211,1.94708414,0.01243151,0.00084906,6.81189748
0.4,0.8,0.0,500.0,31,31,capped,55130,59,55189,571,3169.9526,2.59186693,0.01034626,0.00106905,6.66021993
0.4,0.8,0.0,500.0,32,32,capped,54058,22,54080,913,3486.9546,1.53039746,0.0168824,0.0004068,6.84797695
0.4,0.8,0.0,500.0,33,33,capped,59842,28,59870,660,3791.963,2.07648317,0.01102389,0.00046768,6.73485511
0.4,0.8,0.0,500.0,34,34,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.8,0.0,500.0,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,36,36,capped,60208,48,60256,677,3428.6483,2.26000936,0.0112354,0.0007966,6.74834293
0.4,0.8,0.0,500.0,37,37,capped,60000,49,60049,693,3556.0139,2.12772066,0.01154058,0.000816,6.7557991
0.4,0.8,0.0,500.0,38,38,capped,56400,64,56464,1070,3459.0506,1.39359419,0.01895013,0.00113347,6.94974984
0.4,0.8,0.0,500.0,39,39,capped,56442,34,56476,958,3382.6778,1.57708861,0.01696296,0.00060203,6.88317239
0.4,0.8,0.0,500.0,40,40,capped,57969,32,58001,1065,3488.4809,1.42637438,0.01836175,0.00055171,6.94657135
0.4,0.8,0.0,500.0,41,41,capped,56780,60,56840,1038,3427.7292,1.45561534,0.01826179,0.00105559,6.93218744
0.4,0.8,0.0,500.0,42,42,capped,55036,69,55105,982,3153.1652,1.61314302,0.01782052,0.00125215,6.89703448
0.4,0.8,0.0,500.0,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,44,44,capped,58449,38,58487,867,3520.6424,1.71683555,0.01482381,0.00064972,6.84065978
0.4,0.8,0.0,500.0,45,45,capped,55453,59,55512,1124,3523.9524,1.28562288,0.02024787,0.00106283,6.97797364
0.4,0.8,0.0,500.0,46,46,capped,53965,58,54023,769,3014.9972,2.05970724,0.01423468,0.00107362,6.7681325
0.4,0.8,0.0,500.0,47,47,ok,19860,29,19889,1322,1380.9138,1.01137704,0.0664689,0.00145809,7.53499591
0.4,0.8,0.0,500.0,48,48,capped,58759,35,58794,1080,3707.0673,1.34326568,0.01836922,0.0005953,6.956985
0.4,0.8,0.0,500.0,49,49,capped,56103,49,56152,977,3824.4729,1.362068,0.0173992,0.00087263,6.89471175
0.4,0.8,0.0,500.0,50,50,capped,57455,49,57504,924,3749.0719,1.49659436,0.01606845,0.00085211,6.86948748
0.4,0.8,0.0,500.0,51,51,capped,54970,34,55004,1166,3308.9309,1.31221298,0.02119846,0.00061814,6.99820692
0.4,0.8,0.0,500.0,52,52,ok,42898,28,42926,824,2491.2242,1.8635981,0.01919583,0.00065229,6.75417087
0.4,0.8,0.0,500.0,53,53,capped,56237,42,56279,993,3415.4838,1.50643276,0.01764424,0.00074628,6.90324901
0.4,0.8,0.0,500.0,54,54,capped,57780,103,57883,1150,3532.442,1.30855652,0.01986766,0.00177945,7.00156774
0.4,0.8,0.0,500.0,55,55,capped,59096,35,59131,915,3502.0314,1.66253963,0.01547412,0.00059191,6.86882783
0.4,0.8,0.0,500.0,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,57,57,capped,55671,59,55730,698,3149.2866,2.21520515,0.01252467,0.00105868,6.73603102
0.4,0.8,0.0,500.0,58,58,capped,55368,40,55408,797,3072.0825,2.0092479,0.0143842,0.00072192,6.78854699
0.4,0.8,0.0,500.0,59,59,ok,47204,52,47256,970,2945.9072,1.49753147,0.02052649,0.00110039,6.86879221
0.4,0.8,0.0,500.0,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,61,61,capped,50457,53,50510,1211,3109.8731,1.23758793,0.02397545,0.0010493,7.02553372
0.4,0.8,0.0,500.0,62,62,capped,55974,117,56091,1018,3640.9376,1.37509056,0.01814908,0.0020859,6.9260899
0.4,0.8,0.0,500.0,63,63,capped,54657,56,54713,1010,2991.8611,1.64581637,0.01845996,0.00102352,6.91050741
0.4,0.8,0.0,500.0,64,64,ok,8743,33,8776,979,981.2156,0.82579944,0.11155424,0.00376026,7.98128001
0.4,0.8,0.0,500.0,65,65,capped,58622,51,58673,1120,3769.2823,1.27480025,0.01908885,0.00086922,6.98031911
0.4,0.8,0.0,500.0,66,66,capped,61484,57,61541,745,3658.5093,1.98884641,0.01210575,0.00092621,6.79193351
0.4,0.8,0.0,500.0,67,67,capped,60814,29,60843,739,3553.122,2.04000623,0.01214602,0.00047664,6.78211506
0.4,0.8,0.0,500.0,68,68,capped,55813,31,55844,959,3333.943,1.5808157,0.01717284,0.00055512,6.88137109
0.4,0.8,0.0,500.0,69,69,capped,56924,83,57007,1150,3502.6651,1.30012999,0.02017296,0.00145596,6.99783715
0.4,0.8,0.0,500.0,70,70,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.8,0.0,500.0,71,71,capped,58007,109,58116,697,3621.8785,2.00950092,0.01199325,0.00187556,6.75429823
0.4,0.8,0.0,500.0,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,73,73,capped,58295,25,58320,994,3557.5951,1.49781257,0.0170439,0.00042867,6.90776155
0.4,0.8,0.0,500.0,74,74,capped,56406,75,56481,838,3321.8624,1.81025947,0.01483685,0.00132788,6.82072891
0.4,0.8,0.0,500.0,75,75,capped,55867,123,55990,1112,3582.041,1.28683298,0.01986069,0.00219682,6.97988367
0.4,0.8,0.0,500.0,76,76,capped,56998,34,57032,740,3483.882,1.94767679,0.01297517,0.00059616,6.7635665
0.4,0.8,0.0,500.0,77,77,capped,60269,58,60327,547,3547.1606,2.62608543,0.00906725,0.00096143,6.68099709
0.4,0.8,0.0,500.0,78,78,capped,59926,50,59976,577,3321.8187,2.66471456,0.00962051,0.00083367,6.69374836
0.4,0.8,0.0,500.0,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,81,81,capped,59630,31,59661,1064,4039.974,1.26804089,0.0178341,0.0005196,6.95002842
0.4,0.8,0.0,500.0,82,82,capped,60209,37,60246,737,3281.9474,2.19181726,0.01223318,0.00061415,6.77886568
0.4,0.8,0.0,500.0,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,84,84,capped,57168,32,57200,635,3735.6545,2.0820874,0.0111014,0.00055944,6.70588146
0.4,0.8,0.0,500.0,85,85,capped,61790,38,61828,794,3565.2222,1.9386262,0.01284208,0.00061461,6.81668764
0.4,0.8,0.0,500.0,86,86,capped,59272,37,59309,688,3941.2632,1.90848136,0.01160026,0.00062385,6.747671
0.4,0.8,0.0,500.0,87,87,capped,54808,246,55054,1249,4358.2832,0.93221601,0.02268682,0.00446834,7.07308047
0.4,0.8,0.0,500.0,88,88,capped,57928,29,57957,740,3844.5934,1.79373729,0.01276809,0.00050037,6.76773975
0.4,0.8,0.0,500.0,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,90,90,capped,57867,66,57933,1129,3265.9777,1.44167003,0.01948803,0.00113925,6.98564325
0.4,0.8,0.0,500.0,91,91,capped,55118,102,55220,679,3203.4906,2.20867869,0.01229627,0.00184716,6.72758559
0.4,0.8,0.0,500.0,92,92,capped,58036,74,58110,887,3665.6357,1.60409843,0.01526415,0.00127345,6.85431619
0.4,0.8,0.0,500.0,93,93,capped,55579,162,55741,854,3940.3043,1.47853833,0.01532086,0.0029063,6.83739493
0.4,0.8,0.0,500.0,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,95,95,capped,58383,60,58443,879,3407.8745,1.74992778,0.0150403,0.00102664,6.84959372
0.4,0.8,0.0,500.0,96,96,capped,56051,45,56096,975,3331.628,1.56501461,0.01738092,0.0008022,6.89292458
0.4,0.8,0.0,500.0,97,97,ok,0,0,0,0,2.1097,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,500.0,99,99,capped,54372,46,54418,863,3159.9708,1.78675888,0.01585872,0.00084531,6.8231209
0.4,0.8,0.0,750.0,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,1,1,capped,55725,50,55775,580,3555.3604,2.30492888,0.01039892,0.00089646,6.66813969
0.4,0.8,0.0,750.0,2,2,capped,57368,70,57438,812,3576.1524,1.7589717,0.01413698,0.00121871,6.80975448
0.4,0.8,0.0,750.0,3,3,capped,55847,42,55889,696,3609.6181,1.94368342,0.01245326,0.00075149,6.73371682
0.4,0.8,0.0,750.0,4,4,capped,60376,73,60449,667,3548.5046,2.21831696,0.01103409,0.00120763,6.74692905
0.4,0.8,0.0,750.0,5,5,ok,43302,59,43361,796,2837.2763,1.7033281,0.01835751,0.00136067,6.74043577
0.4,0.8,0.0,750.0,6,6,capped,61977,58,62035,937,4186.1509,1.42769985,0.01510438,0.00093496,6.89374266
0.4,0.8,0.0,750.0,7,7,capped,57052,76,57128,903,3354.3283,1.69575997,0.01580661,0.00133035,6.85972416
0.4,0.8,0.0,750.0,8,8,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.8,0.0,750.0,9,9,capped,55291,117,55408,940,3535.5616,1.5037052,0.01696506,0.00211161,6.87981144
0.4,0.8,0.0,750.0,10,10,capped,54008,126,54134,720,3418.7518,1.92653395,0.01330033,0.00232756,6.74851526
0.4,0.8,0.0,750.0,11,11,capped,56601,93,56694,902,3747.5369,1.50733737,0.01590997,0.00164039,6.8596468
0.4,0.8,0.0,750.0,12,12,ok,42669,65,42734,956,2859.217,1.41319285,0.02237095,0.00152104,6.85463509
0.4,0.8,0.0,750.0,13,13,ok,25595,49,25644,640,1822.8942,1.8974133,0.0249571,0.00191078,6.55434885
0.4,0.8,0.0,750.0,14,14,capped,57997,65,58062,779,3844.0273,1.71644619,0.01341669,0.00111949,6.79385803
0.4,0.8,0.0,750.0,15,15,capped,56276,68,56344,687,3398.5295,2.10405675,0.01219296,0.00120687,6.73425869
0.4,0.8,0.0,750.0,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,17,17,capped,61104,49,61153,950,3892.1942,1.49515372,0.01553481,0.00080127,6.89633545
0.4,0.8,0.0,750.0,18,18,capped,59823,58,59881,746,3765.0625,1.87812992,0.01245804,0.00096859,6.7841511
0.4,0.8,0.0,750.0,19,19,capped,55774,60,55834,564,3850.0089,2.18173492,0.01010137,0.00107461,6.66063459
0.4,0.8,0.0,750.0,20,20,capped,56797,85,56882,713,3416.9207,2.04456043,0.01253472,0.00149432,6.75377222
0.4,0.8,0.0,750.0,21,21,capped,58765,69,58834,839,3906.3165,1.60208559,0.01426046,0.00117279,6.83050989
0.4,0.8,0.0,750.0,22,22,ok,34415,63,34478,846,2510.482,1.44910393,0.02453739,0.00182725,6.76293172
0.4,0.8,0.0,750.0,23,23,capped,56806,56,56862,632,3397.619,2.28406498,0.01111463,0.00098484,6.70498554
0.4,0.8,0.0,750.0,24,24,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.8,0.0,750.0,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,26,26,capped,57524,114,57638,1250,3967.9837,1.07385446,0.02168708,0.00197786,7.05776923
0.4,0.8,0.0,750.0,27,27,capped,55635,50,55685,1010,3818.0855,1.31274227,0.01813774,0.00089791,6.91224168
0.4,0.8,0.0,750.0,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,29,29,capped,54645,55,54700,627,3668.6116,2.04886947,0.01146252,0.00100548,6.68887064
0.4,0.8,0.0,750.0,30,30,capped,56124,80,56204,642,3659.0782,2.06715492,0.01142267,0.00142339,6.70951078
0.4,0.8,0.0,750.0,31,31,capped,58587,64,58651,585,3550.0467,2.4092209,0.00997425,0.0010912,6.6911432
0.4,0.8,0.0,750.0,32,32,capped,59580,67,59647,980,4036.2089,1.36679413,0.01643,0.00112328,6.90922757
0.4,0.8,0.0,750.0,33,33,capped,58683,46,58729,588,3649.3502,2.33726703,0.01001209,0.00078326,6.69121993
0.4,0.8,0.0,750.0,34,34,capped,54390,172,54562,999,3913.8356,1.26449987,0.01830945,0.00315238,6.91841886
0.4,0.8,0.0,750.0,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,36,36,capped,58234,60,58294,789,3643.998,1.7976152,0.01353484,0.00102927,6.79984303
0.4,0.8,0.0,750.0,37,37,capped,58622,89,58711,761,3612.0184,1.88498336,0.0129618,0.0015159,6.78995065
0.4,0.8,0.0,750.0,38,38,capped,57344,64,57408,1174,3696.5154,1.21766,0.02045011,0.00111483,7.00940683
0.4,0.8,0.0,750.0,39,39,capped,60277,57,60334,709,3561.3662,2.09211944,0.01175125,0.00094474,6.76673657
0.4,0.8,0.0,750.0,40,40,capped,59410,47,59457,977,3728.9249,1.47931346,0.01643204,0.00079049,6.90469629
0.4,0.8,0.0,750.0,41,41,capped,56186,69,56255,1115,3579.0639,1.29205913,0.01982046,0.00122656,6.97530823
0.4,0.8,0.0,750.0,42,42,capped,55750,79,55829,806,3479.604,1.76842586,0.01443694,0.00141504,6.80032865
0.4,0.8,0.0,750.0,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,44,44,capped,58473,65,58538,813,3761.2902,1.7027377,0.01388841,0.00111039,6.8146303
0.4,0.8,0.0,750.0,45,45,capped,58388,59,58447,1081,3831.8592,1.29022115,0.01849539,0.00100946,6.95957771
0.4,0.8,0.0,750.0,46,46,capped,56419,109,56528,1040,3413.6094,1.44979537,0.01839796,0.00192825,6.93855146
0.4,0.8,0.0,750.0,47,47,ok,13925,47,13972,1141,1451.7932,0.77289172,0.08166333,0.00336387,7.64848731
0.4,0.8,0.0,750.0,48,48,capped,57623,59,57682,941,4295.2934,1.2887014,0.01631358,0.00102285,6.88068106
0.4,0.8,0.0,750.0,49,49,capped,54921,62,54983,996,3731.1268,1.34303666,0.01811469,0.00112762,6.9038797
0.4,0.8,0.0,750.0,50,50,capped,54621,62,54683,798,3729.5509,1.63089789,0.0145932,0.00113381,6.78854668
0.4,0.8,0.0,750.0,51,51,capped,55757,60,55817,1178,3670.5877,1.18859239,0.02110468,0.00107494,7.0092396
0.4,0.8,0.0,750.0,52,52,ok,40256,39,40295,802,2631.0304,1.69628262,0.01990321,0.00096786,6.73179678
0.4,0.8,0.0,750.0,53,53,capped,55879,67,55946,962,3771.1079,1.39526002,0.01719515,0.00119758,6.88781742
0.4,0.8,0.0,750.0,54,54,capped,54452,66,54518,1116,3385.647,1.32263064,0.0204703,0.00121061,6.97278126
0.4,0.8,0.0,750.0,55,55,capped,60342,57,60399,694,3589.859,2.11700461,0.01149026,0.00094372,6.75914798
0.4,0.8,0.0,750.0,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,57,57,capped,57224,83,57307,836,3382.9302,1.80721293,0.0145881,0.00144834,6.82403286
0.4,0.8,0.0,750.0,58,58,capped,57560,86,57646,781,3440.0021,1.89926765,0.01354821,0.00149186,6.79545619
0.4,0.8,0.0,750.0,59,59,ok,39788,59,39847,901,2699.617,1.47236636,0.02261149,0.00148066,6.80990525
0.4,0.8,0.0,750.0,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,61,61,ok,42665,54,42719,1014,3009.3367,1.27266992,0.02373651,0.00126407,6.89469763
0.4,0.8,0.0,750.0,62,62,capped,52021,89,52110,923,3583.929,1.41887344,0.01771253,0.00170793,6.85620283
0.4,0.8,0.0,750.0,63,63,capped,54874,69,54943,762,3448.3848,1.84605071,0.01386892,0.00125585,6.76983891
0.4,0.8,0.0,750.0,64,64,ok,5103,51,5154,596,1373.0454,0.53398793,0.11563834,0.00989523,7.57390782
0.4,0.8,0.0,750.0,65,65,capped,54931,70,55001,1045,3977.51,1.20614838,0.01899965,0.0012727,6.93313428
0.4,0.8,0.0,750.0,66,66,capped,61950,82,62032,923,3988.2235,1.51839996,0.01487942,0.0013219,6.88916062
0.4,0.8,0.0,750.0,67,67,capped,57785,45,57830,896,3625.7017,1.60016111,0.01549369,0.00077814,6.85476456
0.4,0.8,0.0,750.0,68,68,capped,55226,53,55279,821,3680.3736,1.62926621,0.01485193,0.00095877,6.80330009
0.4,0.8,0.0,750.0,69,69,capped,55010,74,55084,902,3278.9379,1.67432873,0.01637499,0.0013434,6.85161305
0.4,0.8,0.0,750.0,70,70,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.8,0.0,750.0,71,71,capped,55547,86,55633,785,3746.0997,1.67547519,0.01411033,0.00154585,6.78834855
0.4,0.8,0.0,750.0,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,73,73,capped,57577,47,57624,748,3764.7747,1.80349187,0.0129807,0.00081563,6.7725501
0.4,0.8,0.0,750.0,74,74,capped,57109,95,57204,940,3545.2535,1.54890195,0.01643242,0.00166072,6.88284527
0.4,0.8,0.0,750.0,75,75,capped,56833,161,56994,1102,3815.2652,1.23928554,0.01933537,0.00282486,6.98057783
0.4,0.8,0.0,750.0,76,76,capped,57141,48,57189,1029,3455.3143,1.46475954,0.01799297,0.00083932,6.9265976
0.4,0.8,0.0,750.0,77,77,capped,57373,65,57438,603,3531.4295,2.31100929,0.01049828,0.00113166,6.69345844
0.4,0.8,0.0,750.0,78,78,capped,61772,63,61835,649,3660.7328,2.25289948,0.01049567,0.00101884,6.74434207
0.4,0.8,0.0,750.0,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,81,81,capped,59883,63,59946,765,4167.1784,1.6612896,0.01276149,0.00105095,6.7951687
0.4,0.8,0.0,750.0,82,82,capped,58522,61,58583,756,3671.4302,1.86213053,0.01290477,0.00104126,6.78336743
0.4,0.8,0.0,750.0,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,84,84,capped,54196,55,54251,602,3557.4828,2.17013784,0.01109657,0.00101381,6.67155554
0.4,0.8,0.0,750.0,85,85,capped,60231,53,60284,744,3683.2413,1.93752561,0.01234158,0.00087917,6.78457034
0.4,0.8,0.0,750.0,86,86,capped,59105,69,59174,780,3789.1041,1.7725766,0.01318146,0.00116605,6.80015869
0.4,0.8,0.0,750.0,87,87,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4,0.8,0.0,750.0,88,88,capped,55227,50,55277,904,3783.7976,1.45375038,0.016354,0.00090454,6.85046599
0.4,0.8,0.0,750.0,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,90,90,capped,58367,85,58452,747,3591.2748,1.91882481,0.01277972,0.00145418,6.78059226
0.4,0.8,0.0,750.0,91,91,capped,51494,87,51581,780,3023.8878,1.9351217,0.01512185,0.00168667,6.76715804
0.4,0.8,0.0,750.0,92,92,capped,50354,60,50414,909,3680.9847,1.35574744,0.01803071,0.00119015,6.83864315
0.4,0.8,0.0,750.0,93,93,capped,56440,193,56633,1022,4209.871,1.19488294,0.01804602,0.00340791,6.93895169
0.4,0.8,0.0,750.0,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,95,95,capped,60689,83,60772,601,3745.4017,2.31149819,0.00988942,0.00136576,6.7151201
0.4,0.8,0.0,750.0,96,96,capped,57805,78,57883,847,3679.3127,1.65900896,0.01463297,0.00134755,6.8319251
0.4,0.8,0.0,750.0,97,97,ok,0,0,0,0,2.1097,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,750.0,99,99,capped,57108,96,57204,727,3514.8762,1.9646329,0.0127089,0.0016782,6.76455032
0.4,0.8,0.0,1000.0,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,1000.0,1,1,capped,58624,74,58698,664,3784.8898,2.02735053,0.01131214,0.00126069,6.73548109
0.4,0.8,0.0,1000.0,2,2,capped,58008,93,58101,881,3835.7819,1.54157615,0.01516325,0.00160066,6.85323121
0.4,0.8,0.0,1000.0,3,3,capped,60607,92,60699,837,4438.5107,1.45728979,0.01378935,0.00151568,6.84006058
0.4,0.8,0.0,1000.0,4,4,capped,57459,96,57555,796,3712.6601,1.72728845,0.01383025,0.00166797,6.80450173
0.4,0.8,0.0,1000.0,5,5,ok,31074,71,31145,662,2394.8305,1.70281477,0.02125542,0.00227966,6.59212769
0.4,0.8,0.0,1000.0,6,6,capped,63275,64,63339,843,4576.0264,1.46633073,0.01330934,0.00101044,6.85151192
0.4,0.8,0.0,1000.0,7,7,capped,56452,81,56533,758,3829.2586,1.71821436,0.0134081,0.00143279,6.77673263
0.4,0.8,0.0,1000.0,8,8,capped,55965,257,56222,968,4277.5078,1.22505178,0.01721746,0.00457116,6.9153093
0.4,0.8,0.0,1000.0,9,9,capped,56224,136,56360,788,3635.6133,1.74153051,0.01398155,0.00241306,6.79940629
0.4,0.8,0.0,1000.0,10,10,capped,53933,149,54082,933,3499.7075,1.4918409,0.01725158,0.00275508,6.87576226
0.4,0.8,0.0,1000.0,11,11,capped,60120,114,60234,819,4169.4735,1.56899747,0.01359697,0.00189262,6.83100107
0.4,0.8,0.0,1000.0,12,12,ok,32755,78,32833,871,2338.5407,1.44249212,0.02652819,0.00237566,6.78971815
0.4,0.8,0.0,1000.0,13,13,ok,16725,68,16793,796,1882.8934,0.99136226,0.0474007,0.00404931,6.87432191
0.4,0.8,0.0,1000.0,14,14,capped,55232,65,55297,785,3655.8437,1.70710361,0.01419607,0.00117547,6.78423292
0.4,0.8,0.0,1000.0,15,15,capped,60247,87,60334,639,3707.1576,2.19912509,0.01059104,0.00144197,6.73300385
0.4,0.8,0.0,1000.0,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,0.69314718
0.4,0.8,0.0,1000.0,17,17,capped,60977,76,61053,736,4233.9113,1.72273319,0.0120551,0.00124482,6.78684805
0.4,0.8,0.0,1000.0,18,18,capped,58499,96,58595,673,4106.576,1.84284617,0.01148562,0.00163837,6.74231544
0.4,0.8,0.0,1000.0,19,19,capped,57861,75,57936,654,4215.3297,1.82046795,0.01128832,0.00129453,6.72575063
0.4,0.8,0.0,1000.0,20,20,capped,54089,86,54175,921,3557.9787,1.48894916,0.01700046,0.00158745,6.86106007
0.4,0.8,0.0,1000.0,21,21,capped,54984,72,55056,757,3737.7267,1.71651641,0.01374964,0.00130776,6.76787715
0.4,0.8,0.0,1000.0,22,22,ok,27072,80,27152,945,2279.5029,1.1364855,0.03480407,0.00294638,6.89304524
