alpha,beta,gamma,n_a,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.6,0.5,0.1,500,15,15,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.7,0.6,-0.1,500,21,21,ok,49,0,49,13,62.2031,0.69711728,0.26530612,0.0,6.52029517
0.4,0.7,-0.1,1000,15,15,ok,2397,94,2491,290,1559.0083,0.39423484,0.11641911,0.03773585,81.92896969
0.6,0.4,0.1,200,1,1,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.5,0.0,500,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.6,-0.1,1000,87,87,ok,17,0,17,5,28.4023,0.57004141,0.29411765,0.0,3.29266313
0.4,0.5,-0.1,500,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.8,0.0,200,62,62,ok,25029,2,25031,2828,1270.2114,0.67297113,0.1129799,7.99e-05,366.53468912
0.6,0.7,0.0,500,36,36,ok,10709,6,10715,3888,1224.23,0.21934651,0.36285581,0.00055996,255.05200456
0.5,0.5,0.0,200,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.5,0.0,500,36,36,ok,62,0,62,39,252.5232,0.17663456,0.62903226,0.0,9.82045789
0.7,0.5,-0.1,500,78,78,ok,0,0,0,0,2.3729,0.0,0.0,0.0,1.0
0.4,0.5,0.0,200,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.6,0.0,200,92,92,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.6,0.0,200,97,97,ok,1930,26,1956,574,404.503,0.70790613,0.29345603,0.01329243,78.88721627
0.5,0.7,0.1,200,91,91,ok,1699,3,1702,700,398.2934,0.53321248,0.41128085,0.00176263,77.55781627
0.4,0.4,0.1,1000,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.6,0.1,500,19,19,ok,97,1,98,32,189.6382,0.38750017,0.32653061,0.01020408,10.96187149
0.5,0.6,-0.1,200,36,36,ok,5963,6,5969,2709,535.7531,0.39623095,0.45384487,0.00100519,184.28771166
0.4,0.8,0.1,500,3,3,capped,59519,43,59562,852,3468.3408,1.80258984,0.01430442,0.00072194,595.75657991
0.7,0.8,0.0,500,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.8,0.1,200,30,30,capped,55758,39,55797,1557,2962.2774,1.13594931,0.02790473,0.00069896,578.01326529
0.7,0.5,0.0,500,87,87,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.6,0.1,500,61,61,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.7,0.5,0.0,1000,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.4,0.1,1000,57,57,ok,0,0,0,1,20.453,0.0,0.0,0.0,1.0
0.7,0.7,0.1,200,68,68,ok,1569,0,1569,535,407.8867,0.60577266,0.34098152,0.0,69.68067484
0.3,0.5,0.0,200,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.5,0.0,1000,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,0.1,200,44,44,ok,0,1,1,4,29.9454,0.0,4.0,1.0,10.0
0.4,0.7,0.0,1000,23,23,capped,49586,71,49657,1252,3399.7805,1.07877658,0.02521296,0.00142981,533.78026764
0.4,0.5,-0.1,200,17,17,ok,12,2,14,9,39.3506,0.27977154,0.64285714,0.14285714,4.19711979
0.5,0.7,0.0,200,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,-0.1,1000,57,57,capped,57795,49,57844,1293,3951.099,1.05007724,0.02235323,0.00084711,588.95464071
0.5,0.8,0.1,500,67,67,capped,54939,25,54964,1081,3133.5348,1.48455514,0.01966742,0.00045484,567.52175563
0.4,0.5,0.0,500,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.7,0.8,0.1,200,8,8,capped,54968,17,54985,1935,3488.852,0.77421749,0.03519142,0.00030918,576.22486446
0.3,0.8,0.0,200,77,77,capped,57854,54,57908,698,3199.1492,2.26618838,0.0120536,0.00093251,583.50101539
0.6,0.7,0.1,1000,50,50,ok,505,13,518,201,780.5873,0.21493314,0.38803089,0.02509653,35.31761155
0.6,0.7,0.0,200,84,84,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.8,-0.1,1000,59,59,capped,58979,99,59078,778,4104.7152,1.63651449,0.01316903,0.00167575,592.42564494
0.3,0.7,-0.1,200,1,1,capped,54047,112,54159,1260,3100.1877,1.28187208,0.02326483,0.00206799,564.85882754
0.6,0.4,0.1,200,51,51,ok,0,0,0,3,20.4323,0.0,0.0,0.0,1.0
0.3,0.7,0.0,1000,63,63,capped,56271,180,56451,1237,3671.4777,1.14633705,0.02191281,0.00318861,580.56625261
0.5,0.7,0.0,1000,45,45,ok,530,6,536,138,532.0282,0.41856633,0.25746269,0.01119403,32.28843959
0.7,0.7,0.1,200,26,26,ok,813,3,816,102,469.8426,0.85661724,0.125,0.00367647,37.9443658
0.5,0.5,0.0,500,69,69,ok,0,0,0,0,2.6169,0.0,0.0,0.0,1.0
0.4,0.6,-0.1,200,75,75,ok,282,8,290,35,243.3648,0.85833636,0.12068966,0.02758621,19.41675072
0.5,0.7,-0.1,200,17,17,capped,56969,40,57009,1974,3234.1591,0.84931435,0.03462611,0.00070164,590.18919881
0.6,0.6,0.0,1000,48,48,ok,209,1,210,63,336.5344,0.38100373,0.3,0.0047619,17.75934605
0.3,0.8,-0.1,1000,75,75,ok,33679,84,33763,707,2288.859,1.82333564,0.02094008,0.00248793,411.44742966
0.5,0.5,0.0,500,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.6,0.0,500,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,-0.1,1000,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.3,0.5,0.1,200,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.7,0.5,0.0,1000,71,71,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.3,0.6,-0.1,1000,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.5,0.7,-0.1,1000,20,20,ok,957,28,985,288,1065.2169,0.23154861,0.29238579,0.0284264,50.63651429
0.6,0.5,0.0,200,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.4,0.6,-0.1,200,32,32,ok,602,7,609,75,398.7295,0.86274032,0.12315271,0.01149425,31.41145238
0.5,0.7,-0.1,500,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.7,0.0,1000,3,3,ok,2689,119,2808,344,1726.8763,0.35070875,0.12250712,0.04237892,89.62318777
0.5,0.4,0.1,200,82,82,ok,0,0,0,0,2.2764,0.0,0.0,0.0,1.0
0.3,0.5,0.0,200,8,8,ok,121,23,144,31,238.8281,0.38674854,0.21527778,0.15972222,14.9008871
0.6,0.7,0.0,500,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.4,0.6,0.1,200,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.7,-0.1,1000,70,70,ok,764,19,783,226,921.3626,0.25435786,0.28863346,0.02426564,43.15099148
0.4,0.7,0.0,1000,20,20,ok,1873,89,1962,226,1338.5145,0.42923695,0.11518858,0.04536188,70.31077761
0.4,0.6,0.1,500,2,2,ok,107,7,114,51,241.0124,0.29401367,0.44736842,0.06140351,13.89964707
0.5,0.8,0.1,500,40,40,capped,55406,22,55428,1971,3306.8395,0.80902806,0.03555964,0.00039691,579.57261864
0.5,0.4,0.1,200,87,87,ok,0,0,0,0,5.3923,0.0,0.0,0.0,1.0
0.6,0.8,0.1,500,82,82,capped,55634,16,55650,1907,3099.416,0.8943614,0.03426774,0.00028751,580.33068382
0.4,0.7,0.0,200,57,57,capped,57546,50,57596,1837,3174.2572,0.93593008,0.03189458,0.00086812,592.76332643
0.6,0.6,-0.1,500,55,55,ok,59,0,59,22,122.5917,0.39448551,0.37288136,0.0,8.00710043
0.4,0.6,0.1,1000,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.6,0.8,0.0,200,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,0.0,500,11,11,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.5,-0.1,200,65,65,ok,22,4,26,11,117.6189,0.16850882,0.42307692,0.15384615,5.54582433
0.6,0.4,-0.1,1000,97,97,ok,0,0,0,0,0.913,0.0,0.0,0.0,1.0
0.5,0.6,0.1,1000,29,29,ok,392,21,413,129,655.643,0.26108573,0.31234867,0.05084746,29.43268445
0.5,0.4,0.0,200,44,44,ok,3,2,5,8,40.4364,0.06869506,1.6,0.4,4.09595944
0.7,0.6,0.0,200,71,71,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.4,0.6,0.0,200,19,19,ok,192,7,199,54,254.0343,0.49078139,0.27135678,0.03517588,17.26332978
0.3,0.8,0.0,500,71,71,capped,56687,96,56783,536,2990.9437,2.98001277,0.00943944,0.00169065,574.86655079
0.6,0.4,0.1,1000,17,17,ok,0,0,0,1,15.4163,0.0,0.0,0.0,1.0
0.7,0.6,-0.1,1000,6,6,ok,0,0,0,1,6.072,0.0,0.0,0.0,1.0
0.5,0.6,0.1,200,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.3,0.8,-0.1,1000,77,77,capped,57158,155,57313,456,3780.8422,2.71902798,0.00795631,0.00270445,578.17281919
0.3,0.4,0.0,500,69,69,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.7,0.7,0.1,200,61,61,ok,0,0,0,0,2.4432,0.0,0.0,0.0,1.0
0.6,0.5,-0.1,500,93,93,ok,0,0,0,2,15.741,0.0,0.0,0.0,1.0
0.5,0.6,0.0,1000,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
0.6,0.5,0.0,1000,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.4,0.0,500,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.4,0.5,0.0,500,3,3,ok,0,0,0,2,11.6845,0.0,0.0,0.0,1.0
0.3,0.8,0.1,1000,42,42,capped,55773,256,56029,920,4085.1606,1.33848866,0.01642007,0.00456906,575.35497355
0.5,0.5,0.1,1000,27,27,ok,0,0,0,0,10.077,0.0,0.0,0.0,1.0
0.3,0.5,0.0,500,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.5,0.1,500,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.4,0.8,-0.1,200,19,19,capped,54565,76,54641,1353,3148.1575,1.19286717,0.02476163,0.0013909,568.65192409
0.4,0.8,-0.1,200,62,62,capped,55603,74,55677,1461,3340.8609,1.0661957,0.02624064,0.00132909,576.61267961
0.6,0.6,-0.1,200,57,57,ok,112,1,113,40,305.7111,0.261685,0.3539823,0.00884956,12.28662541
0.3,0.5,0.1,200,30,30,ok,178,32,210,43,360.7797,0.34501808,0.2047619,0.15238095,18.87633841
0.6,0.8,0.1,200,6,6,capped,57769,16,57785,1537,3233.7046,1.09130421,0.0265986,0.00027689,590.66137713
0.3,0.4,0.0,500,5,5,ok,6,1,7,0,22.3894,0.26798405,0.0,0.14285714,1.60940335
0.3,0.4,-0.1,1000,47,47,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.8,0.1,200,59,59,capped,54768,67,54835,970,3050.448,1.6779518,0.01768943,0.00122185,565.96782351
0.3,0.8,0.1,500,93,93,capped,58305,91,58396,503,3526.1505,2.74212747,0.0086136,0.00155833,585.14575765
0.6,0.7,0.0,200,29,29,ok,46853,11,46864,2690,2461.1811,0.68232239,0.05740014,0.00023472,529.06429336
0.5,0.8,-0.1,1000,3,3,capped,54773,33,54806,1515,3650.0876,0.92916044,0.02764296,0.00060212,570.94814898
0.6,0.6,0.1,1000,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.4,0.4,0.0,500,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,0.1,1000,59,59,ok,1171,46,1217,216,932.9675,0.39719458,0.17748562,0.03779786,53.60471983
0.5,0.4,0.1,200,73,73,ok,14,0,14,6,46.8845,0.28170369,0.42857143,0.0,3.19346071
0.4,0.6,-0.1,200,2,2,ok,466,13,479,79,405.5522,0.64192774,0.16492693,0.02713987,28.18985731
0.4,0.7,-0.1,200,68,68,capped,55208,95,55303,1179,3009.8356,1.43413058,0.02131892,0.00171781,571.49639028
0.6,0.6,-0.1,200,32,32,ok,154,2,156,59,321.0656,0.30166839,0.37820513,0.01282051,15.56695522
0.5,0.4,0.1,200,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.7,0.7,0.0,200,68,68,ok,1591,0,1591,640,465.711,0.46165971,0.40226273,0.0,73.54454027
0.5,0.8,0.1,500,82,82,capped,60265,20,60285,1139,3649.1773,1.33290406,0.01889359,0.00033176,603.05000219
0.4,0.7,-0.1,1000,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.5,0.1,1000,20,20,ok,0,0,0,0,3.1274,0.0,0.0,0.0,1.0
0.5,0.7,0.0,500,73,73,ok,1615,21,1636,191,830.4813,0.66826651,0.11674817,0.01283619,60.43533268
0.3,0.7,0.1,1000,50,50,ok,38369,138,38507,1120,2879.5636,1.09217939,0.02908562,0.00358376,453.21664727
0.5,0.8,0.1,500,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,-0.1,1000,11,11,ok,29757,168,29925,947,2342.9044,1.2130757,0.03164578,0.00561404,384.8211789
0.3,0.6,0.0,1000,9,9,ok,0,0,0,0,1.65,0.0,0.0,0.0,1.0
0.3,0.8,0.0,500,8,8,capped,53856,154,54010,608,3405.6009,2.23360865,0.01125717,0.00285132,557.6416625
0.5,0.4,0.0,1000,52,52,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.6,0.1,1000,48,48,ok,0,0,0,0,1.4924,0.0,0.0,0.0,1.0
0.5,0.5,-0.1,500,73,73,ok,19,0,19,13,83.765,0.20073011,0.68421053,0.0,4.61501417
0.4,0.8,-0.1,500,68,68,capped,55304,60,55364,1271,3356.4644,1.20181342,0.02295716,0.00108374,572.47134284
0.3,0.6,0.1,500,75,75,ok,167,7,174,38,178.3679,0.67845462,0.2183908,0.04022989,15.20161392
0.5,0.5,0.0,200,73,73,ok,29,1,30,12,80.5561,0.32142644,0.4,0.03333333,5.37514567
0.5,0.7,0.1,1000,85,85,ok,2450,55,2505,373,1780.1182,0.29097528,0.1489022,0.02195609,83.34151197
0.6,0.4,0.0,1000,90,90,ok,0,0,0,0,4.2861,0.0,0.0,0.0,1.0
0.5,0.8,0.1,1000,47,47,ok,2916,56,2972,353,1378.26,0.46704439,0.11877524,0.01884253,90.67551708
0.5,0.4,0.1,1000,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.8,0.0,500,66,66,capped,61484,57,61541,745,3658.5093,1.98884641,0.01210575,0.00092621,607.68509093
0.3,0.6,0.0,1000,49,49,ok,0,0,0,0,1.3486,0.0,0.0,0.0,1.0
0.7,0.6,-0.1,1000,63,63,ok,114,1,115,38,201.363,0.41024766,0.33043478,0.00869565,12.21311819
0.5,0.7,-0.1,200,51,51,capped,50887,22,50909,3073,3197.6126,0.50154618,0.06036261,0.00043214,560.76299456
0.4,0.5,-0.1,1000,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.7,0.8,0.0,1000,54,54,ok,3081,15,3096,495,1683.4608,0.30758966,0.15988372,0.00484496,95.27707313
0.3,0.7,0.1,1000,95,95,capped,54265,168,54433,947,3553.0494,1.45871981,0.01739753,0.00308636,564.08529877
0.5,0.8,0.1,1000,63,63,capped,59168,51,59219,1162,3876.2245,1.20953547,0.01962208,0.00086121,596.66156532
0.4,0.6,0.1,1000,17,17,ok,519,32,551,165,734.0365,0.26681106,0.29945554,0.05807623,35.56207054
0.5,0.6,0.0,200,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.4,0.0,1000,33,33,ok,2,1,3,4,15.5454,0.12370751,1.33333333,0.33333333,3.11111111
0.6,0.8,0.1,500,29,29,capped,57248,43,57291,1837,3802.0964,0.77733383,0.03206437,0.00075055,590.69662308
0.6,0.4,-0.1,200,32,32,ok,0,0,0,3,27.1746,0.0,0.0,0.0,1.0
0.4,0.4,0.0,1000,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,500,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.6,0.8,0.0,1000,37,37,capped,59174,18,59192,1337,3878.9956,1.06158525,0.02258751,0.0003041,597.88198553
0.6,0.5,-0.1,500,11,11,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,500,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.6,0.0,1000,59,59,ok,464,57,521,119,592.5356,0.35756865,0.22840691,0.10940499,33.95719238
0.6,0.4,0.0,200,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.6,0.0,500,34,34,ok,81,4,85,38,192.0099,0.30569074,0.44705882,0.04705882,11.27225516
0.5,0.5,0.1,1000,86,86,ok,20,1,21,22,115.4218,0.14203075,1.04761905,0.04761905,6.28356826
0.3,0.8,0.1,1000,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.8,0.0,200,1,1,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,0.0,500,71,71,ok,26980,33,27013,1702,1770.5367,0.84563359,0.0630067,0.00122163,368.74179603
0.3,0.8,0.1,1000,4,4,capped,55428,264,55692,889,3593.0444,1.55980511,0.0159628,0.00474036,572.88544455
0.3,0.8,0.0,500,64,64,capped,55086,196,55282,648,3516.9907,2.09396017,0.01172172,0.00354546,567.01543413
0.3,0.6,0.1,1000,49,49,ok,0,0,0,0,1.3486,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,1000,69,69,ok,0,0,0,0,2.8032,0.0,0.0,0.0,1.0
0.6,0.8,-0.1,200,67,67,capped,56413,12,56425,2414,3317.5255,0.67639386,0.04278245,0.00021267,590.4838717
0.7,0.4,0.0,500,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.5,-0.1,500,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.7,0.0,1000,13,13,ok,532,20,552,146,580.025,0.37284625,0.26449275,0.03623188,33.93180336
0.5,0.7,0.1,1000,86,86,ok,3258,53,3311,458,1926.5692,0.30306254,0.13832679,0.01600725,98.87294665
0.5,0.6,0.1,1000,46,46,ok,0,0,0,1,4.9555,0.0,0.0,0.0,1.0
0.5,0.5,0.1,1000,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.7,0.0,500,97,97,capped,54803,93,54896,1071,3526.1909,1.32721604,0.01950962,0.00169411,567.66812568
0.3,0.7,-0.1,200,54,54,capped,54578,90,54668,854,2999.9629,1.90701168,0.01562157,0.0016463,563.90943197
0.3,0.8,0.0,200,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,0.1,500,75,75,capped,57407,40,57447,955,3464.8001,1.5704865,0.01662402,0.00069629,582.88357898
0.3,0.6,-0.1,500,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.7,0.5,-0.1,500,33,33,ok,29,0,29,10,59.7295,0.44138398,0.34482759,0.0,4.88509336
0.4,0.4,0.1,500,91,91,ok,0,0,0,2,11.0315,0.0,0.0,0.0,1.0
0.5,0.4,-0.1,1000,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.7,0.0,500,53,53,ok,118,0,118,32,138.8566,0.64378596,0.27118644,0.0,11.76896263
0.7,0.7,0.1,200,2,2,ok,0,0,0,0,0.9127,0.0,0.0,0.0,1.0
0.7,0.8,-0.1,500,99,99,capped,55195,6,55201,2510,3559.6035,0.59409734,0.04547019,0.00010869,583.3525235
0.4,0.7,0.0,200,67,67,capped,59547,95,59642,1296,4060.3831,1.05052759,0.02172965,0.00159284,601.1777992
0.5,0.4,-0.1,1000,51,51,ok,0,0,0,4,16.0016,0.0,0.0,0.0,1.0
0.7,0.7,-0.1,1000,2,2,ok,0,0,0,0,0.9127,0.0,0.0,0.0,1.0
0.6,0.7,0.0,200,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.8,0.1,200,55,55,capped,53645,27,53672,2698,2977.3715,0.6439446,0.0502683,0.00050306,575.38445124
0.5,0.5,-0.1,200,84,84,ok,33,4,37,23,151.4522,0.17714679,0.62162162,0.10810811,7.67845309
0.5,0.6,0.1,500,45,45,ok,26,2,28,25,121.0223,0.17186912,0.89285714,0.07142857,7.19659964
0.6,0.7,0.0,200,24,24,ok,3127,3,3130,1948,512.6775,0.29781988,0.62236422,0.00095847,133.72160127
0.6,0.7,0.1,200,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.8,0.0,500,61,61,capped,59049,7,59056,2328,4052.4773,0.60012715,0.03942021,0.00011853,606.67985961
0.7,0.8,-0.1,200,96,96,capped,54841,31,54872,3032,3200.2791,0.54713659,0.05525587,0.00056495,586.73840444
0.7,0.8,-0.1,200,37,37,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5,0.4,-0.1,1000,45,45,ok,0,0,0,0,2.729,0.0,0.0,0.0,1.0
0.3,0.5,-0.1,1000,44,44,ok,109,26,135,44,286.944,0.26379522,0.32592593,0.19259259,16.01430674
0.4,0.4,-0.1,200,30,30,ok,0,0,0,0,3.7657,0.0,0.0,0.0,1.0
0.7,0.7,0.0,1000,29,29,ok,791,2,793,277,1055.8969,0.19870721,0.34930643,0.00252207,44.5992529
0.4,0.5,0.1,500,3,3,ok,0,0,0,0,1.0607,0.0,0.0,0.0,1.0
0.4,0.5,0.0,200,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.7,-0.1,500,71,71,ok,5300,11,5311,2157,1136.8963,0.20654917,0.4061382,0.00207117,165.06374899
0.5,0.7,0.1,500,11,11,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.3,0.8,0.1,200,83,83,capped,57595,42,57637,414,3187.118,3.5157948,0.00718289,0.0007287,578.76180773
0.5,0.5,0.0,200,19,19,ok,2,0,2,2,26.8502,0.07302678,1.0,0.0,2.0
0.5,0.5,0.1,1000,73,73,ok,18,2,20,16,122.1485,0.12703585,0.8,0.1,5.61426336
0.3,0.6,0.0,500,44,44,ok,634,74,708,120,759.1063,0.37963305,0.16949153,0.10451977,39.48816991
0.7,0.6,-0.1,500,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
0.3,0.7,-0.1,1000,54,54,capped,56310,229,56539,1232,3679.5783,1.1489027,0.02179027,0.0040503,581.59889878
0.5,0.8,-0.1,1000,44,44,capped,55002,77,55079,1597,3711.8756,0.87317888,0.02899472,0.00139799,574.05233268
0.3,0.8,-0.1,500,91,91,capped,55100,105,55205,893,3464.4272,1.60166213,0.01617607,0.001902,568.05110819
0.5,0.8,0.0,200,15,15,capped,55787,92,55879,1117,3757.9323,1.21981362,0.01998962,0.00164641,574.66780966
0.7,0.4,0.1,1000,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,-0.1,200,46,46,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3,0.5,-0.1,200,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.5,0.5,-0.1,1000,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.5,0.1,500,65,65,ok,30,3,33,19,87.1663,0.28921829,0.57575758,0.09090909,6.80604556
0.4,0.7,0.1,500,58,58,ok,31141,49,31190,1450,1854.3981,1.08342261,0.04648926,0.00157102,399.66952466
0.5,0.7,0.0,200,48,48,ok,8612,3,8615,1871,560.8112,0.77911353,0.21717934,0.00034823,196.91715891
0.7,0.8,0.1,1000,55,55,ok,3970,8,3978,587,1905.9803,0.30319033,0.14756159,0.00201106,111.09622404
0.3,0.5,-0.1,200,81,81,ok,1035,32,1067,344,407.93,0.57144143,0.32239925,0.02999063,54.73264136
0.7,0.8,0.1,500,50,50,ok,3022,5,3027,505,1042.9343,0.47894112,0.16683185,0.0016518,94.11833978
0.6,0.8,0.1,500,71,71,capped,56439,9,56448,2350,3612.5676,0.63767184,0.04163124,0.00015944,589.96085886
0.4,0.8,-0.1,500,64,64,ok,2297,22,2319,195,743.1989,1.04769275,0.08408797,0.00948685,73.78588364
0.3,0.4,0.1,1000,75,75,ok,0,0,0,0,1.7619,0.0,0.0,0.0,1.0
0.6,0.4,0.1,500,29,29,ok,0,0,0,0,0.7585,0.0,0.0,0.0,1.0
0.7,0.5,0.0,200,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.4,0.0,200,85,85,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.7,0.7,-0.1,1000,53,53,ok,0,0,0,0,1.4388,0.0,0.0,0.0,1.0
0.6,0.5,-0.1,200,29,29,ok,0,0,0,0,0.7585,0.0,0.0,0.0,1.0
0.3,0.5,-0.1,200,44,44,ok,109,26,135,44,286.944,0.26379522,0.32592593,0.19259259,16.01430674
0.4,0.5,0.1,500,59,59,ok,19,0,19,10,54.8842,0.31471242,0.52631579,0.0,4.18235659
0.4,0.5,0.0,200,85,85,ok,13,2,15,8,69.247,0.17382752,0.53333333,0.13333333,4.06751665
0.5,0.7,0.0,1000,69,69,ok,0,0,0,0,2.8032,0.0,0.0,0.0,1.0
0.7,0.8,-0.1,500,6,6,ok,48400,10,48410,2130,2721.3952,0.79753341,0.04399917,0.00020657,533.77001464
0.3,0.5,-0.1,1000,61,61,ok,16,2,18,16,54.9966,0.25079908,0.88888889,0.11111111,5.5473619
0.7,0.7,0.1,1000,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,-0.1,500,61,61,ok,0,0,0,0,2.6415,0.0,0.0,0.0,1.0
0.6,0.6,0.0,500,23,23,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.7,0.1,500,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,-0.1,500,6,6,capped,55351,171,55522,766,3306.9926,1.93274413,0.01379633,0.00307986,569.55703663
0.5,0.8,0.1,1000,10,10,ok,48108,39,48147,1647,3449.4548,0.79831437,0.03420774,0.00081002,527.16492824
0.6,0.6,0.0,200,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.3,0.7,-0.1,1000,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.4,0.5,0.1,200,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.5,0.1,1000,90,90,ok,0,0,0,0,2.4007,0.0,0.0,0.0,1.0
0.6,0.4,0.1,200,29,29,ok,0,0,0,0,0.7585,0.0,0.0,0.0,1.0
