alpha,beta,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.7,0.8,9,9,capped,56294,6,56300,2042,3371.468,0.77951343,0.03626998,0.00010657,585.86702692
0.4,0.6,29,29,ok,660,65,725,151,887.7797,0.29618633,0.20827586,0.08965517,40.89040849
0.6,0.5,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,28,28,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.5,0.7,69,69,ok,8391,19,8410,2527,1138.9453,0.280447,0.30047562,0.00225922,207.43746606
0.7,0.8,33,33,ok,38051,3,38054,3724,2312.5305,0.43028948,0.09786093,7.884e-05,478.03097421
0.6,0.6,92,92,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.5,0.7,42,42,ok,413,8,421,107,418.4856,0.47675933,0.25415677,0.01900238,27.62629727
0.3,0.6,90,90,ok,594,60,654,127,654.1573,0.40001694,0.1941896,0.09174312,37.80244078
0.5,0.7,40,40,ok,45692,19,45711,2734,3053.3366,0.52803856,0.05981055,0.00041565,521.63107914
0.7,0.7,63,63,ok,845,4,849,182,961.396,0.3116774,0.21436985,0.00471143,42.09899257
0.3,0.8,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.7,82,82,ok,25631,52,25683,2091,1742.9665,0.67117248,0.08141572,0.00202469,363.00214824
0.7,0.5,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,1.0
0.4,0.5,47,47,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.4,75,75,ok,0,0,0,1,15.8403,0.0,0.0,0.0,1.0
0.7,0.6,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.4,51,51,ok,0,0,0,2,13.2342,0.0,0.0,0.0,1.0
0.3,0.6,3,3,ok,163,12,175,40,182.7813,0.63698307,0.22857143,0.06857143,15.80654415
0.4,0.4,61,61,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.4,0.6,77,77,ok,280,10,290,76,309.0888,0.51470943,0.26206897,0.03448276,22.01300185
0.3,0.4,85,85,ok,0,1,1,4,14.1008,0.0,4.0,1.0,10.0
0.6,0.8,64,64,ok,0,0,0,0,1.2242,0.0,0.0,0.0,1.0
0.3,0.7,55,55,capped,54673,167,54840,734,3025.05,2.16707676,0.01338439,0.00304522,564.63433299
0.7,0.5,17,17,ok,22,0,22,11,66.4098,0.29844704,0.5,0.0,4.53225121
0.5,0.7,54,54,ok,1136,18,1154,137,732.8133,0.65408869,0.1187175,0.01559792,48.10464743
0.4,0.5,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.3,0.7,65,65,capped,56889,163,57052,1199,3130.7914,1.39883025,0.02101592,0.00285704,583.97337927
0.4,0.4,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.5,39,39,ok,66,6,72,23,173.8139,0.30871261,0.31944444,0.08333333,9.52026725
0.6,0.4,90,90,ok,0,0,0,0,4.2861,0.0,0.0,0.0,1.0
0.6,0.5,67,67,ok,26,1,27,18,103.4361,0.21301941,0.66666667,0.03703704,5.98631805
0.6,0.4,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.6,0.8,14,14,ok,26352,9,26361,2156,1769.394,0.66016112,0.08178749,0.00034141,368.86919198
0.4,0.4,71,71,ok,5,0,5,0,24.031,0.20806473,0.0,0.0,1.12526358
0.7,0.8,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,3,3,ok,0,0,0,0,1.0607,0.0,0.0,0.0,1.0
0.4,0.6,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.6,0.8,88,88,capped,54154,6,54160,2156,3327.9129,0.72130592,0.03980798,0.00011078,572.87686648
0.6,0.6,44,44,ok,71,7,78,55,258.4499,0.1772353,0.70512821,0.08974359,13.05425295
0.7,0.8,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.6,46,46,ok,300,30,330,95,467.4607,0.32911034,0.28787879,0.09090909,25.81945701
0.5,0.7,33,33,capped,51629,21,51650,2608,3408.122,0.55940961,0.05049371,0.00040658,560.90736235
0.4,0.8,59,59,capped,55369,75,55444,780,3175.475,1.98141438,0.01406825,0.00135272,568.19607436
0.6,0.5,9,9,ok,0,0,0,0,1.65,0.0,0.0,0.0,1.0
0.3,0.5,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.6,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,65,65,ok,0,0,0,3,6.5608,0.0,0.0,0.0,1.0
0.3,0.4,69,69,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.5,0.4,39,39,ok,0,0,0,3,15.0964,0.0,0.0,0.0,1.0
0.7,0.7,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.3,0.5,51,51,ok,169,16,185,39,297.9226,0.40810177,0.21081081,0.08648649,16.43700542
0.6,0.4,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.3,0.7,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.4,12,12,ok,0,0,0,0,1.8113,0.0,0.0,0.0,1.0
0.5,0.4,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,32,32,ok,271,1,272,81,342.1919,0.43754324,0.29779412,0.00367647,21.0435856
0.5,0.4,45,45,ok,0,0,0,0,2.7485,0.0,0.0,0.0,1.0
0.6,0.6,24,24,ok,0,0,0,1,1.6148,0.0,0.0,0.0,1.0
0.7,0.6,17,17,ok,75,1,76,38,185.2568,0.29336479,0.5,0.01315789,10.49345201
0.4,0.8,17,17,capped,56946,44,56990,883,3880.7598,1.49277014,0.01549395,0.00077207,579.18754158
0.4,0.8,90,90,capped,58802,43,58845,986,3635.1356,1.48950395,0.01675588,0.00073073,592.39934619
0.5,0.8,70,70,ok,38573,54,38627,894,2098.1531,1.84952355,0.02314443,0.00139799,450.55232918
0.5,0.7,15,15,ok,26961,33,26994,2476,1972.701,0.53055312,0.09172409,0.00122249,378.52617237
0.6,0.7,61,61,ok,0,0,0,0,3.2397,0.0,0.0,0.0,1.0
0.4,0.4,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.6,0.8,44,44,capped,62104,12,62116,1553,4065.9957,0.92401666,0.02500161,0.00019319,618.80196968
0.5,0.7,61,61,ok,489,21,510,128,560.8305,0.38242156,0.25098039,0.04117647,31.99601503
0.4,0.6,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.7,55,55,ok,617,7,624,196,850.9019,0.24497061,0.31410256,0.01121795,37.34261145
0.6,0.5,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.6,0.4,10,10,ok,0,1,1,4,53.6326,0.0,4.0,1.0,10.0
0.4,0.5,12,12,ok,1,0,1,2,28.5515,0.03433769,2.0,0.0,3.0
0.7,0.7,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.6,90,90,ok,85,0,85,26,161.1832,0.41853196,0.30588235,0.0,9.71533091
0.4,0.4,92,92,ok,0,0,0,0,4.5255,0.0,0.0,0.0,1.0
0.6,0.7,40,40,ok,4073,3,4076,1379,1159.059,0.23759687,0.33832188,0.00073602,131.51556456
0.7,0.6,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.4,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.8,22,22,ok,24088,2,24090,2547,1621.3955,0.56125192,0.10572852,8.302e-05,354.96322297
0.4,0.4,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.3,0.5,53,53,ok,0,1,1,1,8.703,0.0,1.0,1.0,4.0
0.7,0.5,27,27,ok,0,0,0,0,0.9176,0.0,0.0,0.0,1.0
0.5,0.8,95,95,capped,57651,25,57676,885,3691.8315,1.5853631,0.01534434,0.00043346,583.5426102
0.3,0.5,43,43,ok,53,7,60,15,111.1025,0.4148148,0.25,0.11666667,8.23269436
0.6,0.4,27,27,ok,0,0,0,0,0.9176,0.0,0.0,0.0,1.0
0.3,0.7,88,88,capped,58451,93,58544,1007,3471.4619,1.52100949,0.01720074,0.00158855,591.1420759
0.5,0.5,92,92,ok,0,0,0,0,6.0072,0.0,0.0,0.0,1.0
0.7,0.5,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,1.0
0.6,0.4,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.8,74,74,capped,58563,11,58574,2396,4042.3243,0.58042697,0.04090552,0.0001878,604.27836562
0.5,0.5,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,36,36,capped,55671,71,55742,905,3392.9561,1.63261852,0.01623551,0.00127373,571.40382883
0.6,0.5,52,52,ok,0,0,0,3,17.3488,0.0,0.0,0.0,1.0
0.3,0.8,45,45,capped,54516,286,54802,938,4034.2958,1.30184383,0.01711616,0.00521879,567.67924872
0.3,0.6,58,58,ok,2074,60,2134,206,839.811,0.80705991,0.09653233,0.02811621,71.91191504
0.4,0.7,45,45,ok,12771,37,12808,1733,1182.7805,0.58905833,0.13530606,0.00288882,239.86168762
0.7,0.7,53,53,ok,202,0,202,87,313.3768,0.34470125,0.43069307,0.0,18.95490651
0.6,0.8,4,4,capped,56261,26,56287,2280,3412.301,0.69276057,0.04050669,0.00046192,588.38072077
0.6,0.8,3,3,capped,56686,48,56734,2543,3221.3629,0.66579265,0.04482321,0.00084605,594.17351486
0.7,0.8,90,90,capped,50842,1,50843,3354,3561.4102,0.41331227,0.06596778,1.967e-05,563.00769014
0.5,0.5,38,38,ok,0,0,0,0,1.4838,0.0,0.0,0.0,1.0
0.3,0.8,42,42,capped,57186,212,57398,786,4105.8302,1.57200896,0.01369386,0.00369351,582.61281142
0.7,0.4,24,24,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.4,0.8,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,22,22,ok,0,0,0,0,1.1953,0.0,0.0,0.0,1.0
0.7,0.5,33,33,ok,0,0,0,0,4.1972,0.0,0.0,0.0,1.0
0.4,0.6,44,44,ok,128,12,140,51,226.6792,0.37395676,0.36428571,0.08571429,15.36905512
0.3,0.4,3,3,ok,10,4,14,2,36.2263,0.27063014,0.14285714,0.28571429,3.28470245
0.4,0.7,7,7,ok,38817,53,38870,2002,2504.5751,0.73731861,0.05150502,0.00136352,464.96514922
0.3,0.5,91,91,ok,33,4,37,12,81.7983,0.36020666,0.32432432,0.10810811,6.27073669
0.3,0.5,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.8,73,73,ok,0,0,0,0,2.8498,0.0,0.0,0.0,1.0
0.7,0.5,18,18,ok,0,0,0,0,2.0918,0.0,0.0,0.0,1.0
0.7,0.4,2,2,ok,0,0,0,0,0.9025,0.0,0.0,0.0,1.0
0.6,0.4,41,41,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.8,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.5,0.4,77,77,ok,0,0,0,1,7.7264,0.0,0.0,0.0,1.0
0.7,0.8,28,28,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.5,0.7,31,31,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.8,86,86,capped,57449,29,57478,598,3294.0695,2.49858593,0.01040398,0.00050454,579.41464997
0.6,0.8,96,96,capped,55811,39,55850,2345,3320.8528,0.68737116,0.04198747,0.0006983,586.30289068
0.3,0.6,84,84,ok,8935,52,8987,1675,955.6947,0.5267166,0.18638033,0.00578614,198.49382595
0.6,0.5,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.7,0.6,19,19,ok,0,0,0,2,16.4794,0.0,0.0,0.0,1.0
0.6,0.6,91,91,ok,0,0,0,1,2.6803,0.0,0.0,0.0,1.0
0.6,0.6,81,81,ok,4,0,4,12,38.3849,0.09304248,3.0,0.0,4.0
0.6,0.8,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,50,50,ok,382,29,411,132,650.689,0.25304743,0.32116788,0.07055961,30.08876327
0.7,0.6,15,15,ok,75,0,75,32,158.1291,0.3593152,0.42666667,0.0,9.76422137
0.4,0.8,15,15,capped,56332,181,56513,806,3722.2962,1.67038292,0.01426221,0.0032028,576.64980324
0.5,0.6,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.6,0.8,82,82,capped,55634,16,55650,1907,3099.416,0.8943614,0.03426774,0.00028751,580.33068382
0.5,0.4,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.5,0.8,41,41,ok,47510,32,47542,1365,2911.4192,1.11389091,0.02871146,0.00067309,519.89026908
0.7,0.7,74,74,ok,381,0,381,87,390.9327,0.52117235,0.22834646,0.0,24.84344327
0.6,0.4,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.5,0.7,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.4,24,24,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.7,0.4,1,1,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.4,45,45,ok,0,0,0,0,4.0722,0.0,0.0,0.0,1.0
0.7,0.6,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.7,0.7,26,26,ok,284,1,285,117,495.7112,0.26401577,0.41052632,0.00350877,23.59064779
0.6,0.6,33,33,ok,97,4,101,62,321.391,0.18630436,0.61386139,0.03960396,14.00305084
0.5,0.5,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.4,74,74,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.6,81,81,ok,82,1,83,29,165.1258,0.38495432,0.34939759,0.01204819,10.00001795
0.5,0.8,92,92,ok,8729,15,8744,1053,991.1202,0.76385135,0.12042543,0.00171546,183.3193729
0.4,0.4,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.6,99,99,ok,121,3,124,78,359.7692,0.18894762,0.62903226,0.02419355,15.96615854
0.3,0.7,90,90,ok,37196,60,37256,1544,2260.643,1.0008349,0.04144299,0.00161048,447.78832949
0.3,0.6,82,82,ok,408,72,480,115,644.9671,0.29422808,0.23958333,0.15,33.63117086
0.3,0.5,44,44,ok,92,11,103,41,230.7748,0.28273554,0.39805825,0.10679612,13.08454538
0.7,0.7,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.6,3,3,ok,0,0,0,0,1.2205,0.0,0.0,0.0,1.0
0.7,0.7,61,61,ok,0,0,0,0,2.4432,0.0,0.0,0.0,1.0
0.4,0.7,23,23,ok,44753,45,44798,1392,2884.3633,1.03992823,0.03107282,0.00100451,501.00114073
0.4,0.8,41,41,capped,54346,49,54395,870,3667.3758,1.52770827,0.01599412,0.00090082,561.81821901
0.7,0.6,43,43,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.4,77,77,ok,0,0,0,1,2.386,0.0,0.0,0.0,1.0
0.6,0.8,87,87,capped,54534,5,54539,2252,3059.0151,0.75796372,0.04129155,9.168e-05,576.35650539
0.7,0.7,95,95,ok,897,3,900,201,897.6063,0.33200151,0.22333333,0.00333333,44.03107789
0.5,0.5,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.4,74,74,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.3,0.4,78,78,ok,2,7,9,4,65.6933,0.02927355,0.44444444,0.77777778,4.27576915
0.4,0.4,53,53,ok,0,0,0,0,4.8137,0.0,0.0,0.0,1.0
0.5,0.7,9,9,ok,0,0,0,0,1.65,0.0,0.0,0.0,1.0
0.5,0.6,3,3,ok,0,0,0,0,1.2205,0.0,0.0,0.0,1.0
0.7,0.4,35,35,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.5,0.5,90,90,ok,0,0,0,0,4.3,0.0,0.0,0.0,1.0
0.6,0.8,70,70,ok,7113,11,7124,1031,982.2347,0.64028736,0.14472207,0.00154408,163.35295266
0.6,0.6,7,7,ok,203,3,206,68,354.0502,0.34128866,0.33009709,0.01456311,18.11401886
0.7,0.4,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.6,0.6,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.8,5,5,capped,56569,14,56583,1545,3315.7611,1.03712084,0.02730502,0.00024742,582.82534044
0.3,0.5,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.8,49,49,ok,1056,6,1062,180,764.9196,0.49304905,0.16949153,0.00564972,47.11231228
0.7,0.8,6,6,capped,55674,9,55683,2301,3221.7749,0.71972249,0.0413232,0.00016163,584.44692679
0.7,0.5,65,65,ok,0,0,0,0,1.215,0.0,0.0,0.0,1.0
0.4,0.6,74,74,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.6,14,14,ok,0,0,0,0,9.4953,0.0,0.0,0.0,1.0
0.5,0.8,30,30,capped,57107,27,57134,1263,3508.5567,1.19416681,0.02210593,0.00047257,583.76552196
0.5,0.6,61,61,ok,0,0,0,0,2.6415,0.0,0.0,0.0,1.0
0.6,0.7,9,9,ok,2253,5,2258,342,1037.8903,0.49111981,0.15146147,0.00221435,76.43640372
0.4,0.7,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.3,0.4,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.7,55,55,ok,333,0,333,109,488.4436,0.32619965,0.32732733,0.0,24.54040836
0.5,0.7,90,90,ok,2797,18,2815,407,975.1622,0.56572797,0.14458259,0.00639432,88.37752577
0.3,0.4,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.8,41,41,capped,56223,95,56318,490,3194.3649,2.98316638,0.00870059,0.00168685,571.30320168
0.6,0.6,2,2,ok,86,1,87,36,159.339,0.3968601,0.4137931,0.01149425,10.80528867
0.6,0.5,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.4,35,35,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.8,64,64,capped,55708,22,55730,724,3508.1754,1.92712131,0.01299121,0.00039476,568.99795669
0.5,0.7,96,96,ok,4473,14,4487,1118,1069.7271,0.3433038,0.24916425,0.00312012,131.1849853
0.7,0.8,32,32,capped,51828,8,51836,2865,2727.8758,0.64078917,0.05527047,0.00015433,564.6674061
0.7,0.8,66,66,ok,9116,5,9121,2740,1052.0894,0.30509377,0.30040566,0.00054819,218.58453052
0.4,0.5,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,38,38,capped,56045,66,56111,356,3568.9149,3.44378346,0.00634457,0.00117624,568.28148529
0.6,0.8,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.6,0.5,62,62,ok,18,0,18,2,46.816,0.37694533,0.11111111,0.0,2.93683865
0.6,0.5,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.8,84,84,capped,54680,16,54696,1436,3471.0994,1.02558164,0.02625421,0.00029253,569.23720628
0.6,0.7,52,52,ok,496,5,501,139,506.2402,0.40994646,0.27744511,0.00998004,31.31995409
0.7,0.4,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.4,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,3,3,capped,59329,76,59405,1852,3452.8746,0.88025077,0.03117583,0.00127935,604.93806386
0.7,0.8,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
0.7,0.4,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.8,63,63,capped,56063,21,56084,1760,3194.6451,0.94349753,0.0313815,0.00037444,581.76667086
0.3,0.8,22,22,capped,56911,151,57062,836,3584.4855,1.69626435,0.01465073,0.00264624,580.2786037
0.4,0.6,53,53,ok,97,0,97,18,101.4916,0.80995238,0.18556701,0.0,9.63196412
0.3,0.5,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.8,20,20,ok,30767,12,30779,1558,2094.5197,0.88596419,0.05061893,0.00038988,397.24500037
0.4,0.8,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.6,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.5,99,99,ok,35,0,35,20,97.4248,0.29937631,0.57142857,0.0,6.47064542
0.7,0.7,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.6,0.5,20,20,ok,0,0,0,0,2.2716,0.0,0.0,0.0,1.0
0.3,0.6,61,61,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.6,0.6,55,55,ok,149,4,153,78,353.9404,0.23650271,0.50980392,0.02614379,17.05548151
0.7,0.7,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.6,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,1.0
0.4,0.5,91,91,ok,0,0,0,3,7.2887,0.0,0.0,0.0,1.0
0.4,0.5,71,71,ok,6,0,6,4,23.0136,0.25068763,0.66666667,0.0,2.11782714
0.7,0.4,75,75,ok,0,0,0,1,3.9955,0.0,0.0,0.0,1.0
0.3,0.6,70,70,ok,714,61,775,119,643.584,0.50658095,0.15354839,0.07870968,40.40320218
0.5,0.6,32,32,ok,0,0,0,3,28.9604,0.0,0.0,0.0,1.0
0.7,0.6,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.3,0.8,52,52,capped,48664,95,48759,700,2845.6617,2.13763988,0.01435632,0.00194836,522.01141461
0.3,0.8,92,92,capped,57594,67,57661,724,3534.0719,1.9777648,0.01255615,0.00116196,582.2629592
0.3,0.5,34,34,ok,0,0,0,0,2.4431,0.0,0.0,0.0,1.0
0.3,0.6,16,16,ok,543,45,588,90,578.6386,0.49389975,0.15306122,0.07653061,33.52776184
0.5,0.8,23,23,capped,56839,16,56855,1348,3412.1437,1.15040444,0.02370944,0.00028142,582.66501679
0.7,0.8,23,23,capped,51540,5,51545,2867,3682.5007,0.47171972,0.0556213,9.7e-05,562.70688309
0.5,0.8,67,67,capped,54939,25,54964,1081,3133.5348,1.48455514,0.01966742,0.00045484,567.52175563
0.6,0.4,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.4,0.7,81,81,ok,8956,31,8987,1580,1065.7,0.5002301,0.1758095,0.00344943,196.26817157
0.3,0.5,96,96,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.7,48,48,ok,1665,27,1692,209,926.8277,0.58137557,0.12352246,0.01595745,62.37325985
0.7,0.6,20,20,ok,0,0,0,0,0.7683,0.0,0.0,0.0,1.0
0.5,0.4,11,11,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.6,8,8,ok,41729,76,41805,1456,2653.5107,1.01066572,0.03482837,0.00181796,480.56287866
0.3,0.7,77,77,capped,58150,79,58229,672,3616.4854,2.08279107,0.01154064,0.00135671,585.60660262
0.6,0.7,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.7,53,53,ok,1766,18,1784,261,974.0138,0.50224818,0.14630045,0.01008969,65.54343921
0.6,0.4,14,14,ok,0,0,0,0,2.0342,0.0,0.0,0.0,1.0
0.3,0.5,4,4,ok,2,14,16,14,89.6612,0.01956684,0.875,0.875,8.59059925
0.6,0.8,15,15,capped,53736,10,53746,2317,3264.9149,0.68095249,0.04311018,0.00018606,571.80683503
0.4,0.8,53,53,capped,55094,22,55116,843,3635.0303,1.60725425,0.01529501,0.00039916,566.09800691
0.3,0.7,15,15,ok,35297,55,35352,1686,2386.3617,0.82817109,0.04769179,0.00155578,434.9696289
0.5,0.4,49,49,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.7,87,87,ok,857,22,879,161,849.4571,0.38654394,0.18316268,0.02502844,42.82662894
0.4,0.4,95,95,ok,0,0,0,1,12.1312,0.0,0.0,0.0,1.0
0.6,0.4,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.6,86,86,ok,1833,50,1883,205,926.3176,0.64878786,0.10886883,0.02655337,66.79893147
0.7,0.5,8,8,ok,0,0,0,5,28.8177,0.0,0.0,0.0,1.0
0.7,0.6,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.7,1,1,capped,57600,146,57746,967,3137.471,1.72059378,0.01674575,0.00252831,586.04533088
0.7,0.6,75,75,ok,59,0,59,13,58.9263,0.88606318,0.22033898,0.0,7.1174226
0.7,0.5,95,95,ok,17,0,17,4,43.7381,0.37372809,0.23529412,0.0,3.14299663
0.6,0.5,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.6,0.7,34,34,ok,1863,7,1870,315,1031.4799,0.43521511,0.1684492,0.00374332,68.50692891
0.5,0.8,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.4,66,66,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,73,73,ok,41055,39,41094,2294,2674.6512,0.6411723,0.05582323,0.00094904,484.31700956
0.6,0.8,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.5,0.6,92,92,ok,0,0,0,0,5.6384,0.0,0.0,0.0,1.0
0.6,0.4,34,34,ok,0,0,0,0,2.4431,0.0,0.0,0.0,1.0
0.6,0.5,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.4,0.8,47,47,capped,53962,65,54027,1095,3260.8175,1.38482097,0.02026764,0.0012031,561.80352892
0.5,0.6,67,67,ok,340,6,346,93,442.3497,0.39825008,0.26878613,0.01734104,24.48198603
0.6,0.4,62,62,ok,0,0,0,0,4.4676,0.0,0.0,0.0,1.0
0.4,0.8,13,13,capped,50575,48,50623,1141,2993.0301,1.36161092,0.02253916,0.00094819,539.0111215
0.4,0.4,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,47,47,ok,199,0,199,71,257.3164,0.45226144,0.35678392,0.0,17.79728134
0.3,0.5,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.4,0.6,27,27,ok,38,9,47,11,95.3652,0.35898032,0.23404255,0.19148936,7.36930397
0.6,0.7,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.5,17,17,ok,0,0,0,1,7.6982,0.0,0.0,0.0,1.0
0.5,0.6,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.6,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
