alpha,beta,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.2,0.8,91,91,capped,58531,220,58751,519,3801.6499,2.48727137,0.00883389,0.00374462,588.92591123
0.5,0.5,75,75,ok,1,0,1,2,25.1732,0.03894583,2.0,0.0,3.0
0.6,0.5,108,108,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.6,161,161,ok,8,0,8,5,43.1385,0.1766184,0.625,0.0,2.50142576
0.4,0.5,165,165,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.4,110,110,ok,0,0,0,0,0.9108,0.0,0.0,0.0,1.0
0.7,0.5,73,73,ok,0,0,0,0,2.8799,0.0,0.0,0.0,1.0
0.2,0.6,84,84,ok,19728,91,19819,1105,1372.6497,1.1927139,0.05575458,0.00459155,298.91514167
0.5,0.6,62,62,ok,36,4,40,12,75.8812,0.42359432,0.3,0.1,6.43650769
0.2,0.5,180,180,ok,385,100,485,73,589.356,0.37760431,0.15051546,0.20618557,32.96668973
0.6,0.8,158,158,capped,51937,80,52017,1729,3758.6299,0.75549847,0.03323913,0.00153796,554.93151365
0.3,0.6,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.7,0.5,65,65,ok,0,0,0,0,1.215,0.0,0.0,0.0,1.0
0.2,0.7,93,93,capped,57894,225,58119,571,3440.1287,2.50805087,0.00982467,0.00387137,585.34295131
0.7,0.4,187,187,ok,4,0,4,5,23.7382,0.16048059,1.25,0.0,2.25
0.6,0.8,148,148,capped,58288,24,58312,2150,3543.0215,0.73117755,0.03687063,0.00041158,600.27395462
0.3,0.7,84,84,capped,61653,83,61736,592,3285.0313,2.7121182,0.00958922,0.00134443,607.70775392
0.5,0.4,1,1,ok,0,0,0,2,6.3998,0.0,0.0,0.0,1.0
0.3,0.7,162,162,capped,54820,155,54975,1080,3481.6943,1.33433965,0.01964529,0.00281946,568.92666932
0.5,0.6,91,91,ok,245,4,249,58,312.2704,0.49656738,0.23293173,0.01606426,19.08098079
0.4,0.5,106,106,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,150,150,ok,248,10,258,70,318.639,0.4578296,0.27131783,0.03875969,20.59633547
0.6,0.4,128,128,ok,0,0,0,0,3.2533,0.0,0.0,0.0,1.0
0.6,0.8,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,125,125,ok,0,0,0,0,3.458,0.0,0.0,0.0,1.0
0.5,0.8,190,190,capped,59121,14,59135,1447,3783.9733,1.0099582,0.02446943,0.00023675,598.55740162
0.2,0.6,141,141,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.4,58,58,ok,0,0,0,3,19.3438,0.0,0.0,0.0,1.0
0.4,0.6,27,27,ok,38,9,47,11,95.3652,0.35898032,0.23404255,0.19148936,7.36930397
0.7,0.8,135,135,ok,0,0,0,0,0.7635,0.0,0.0,0.0,1.0
0.4,0.5,67,67,ok,63,4,67,26,168.6318,0.29650397,0.3880597,0.05970149,9.33789861
0.5,0.6,141,141,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.7,88,88,ok,2588,29,2617,355,945.6195,0.60150116,0.13565151,0.01108139,83.9153239
0.6,0.7,196,196,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.5,0.3,189,189,ok,0,0,0,0,0.7635,0.0,0.0,0.0,1.0
0.3,0.8,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.2,0.4,2,2,ok,22,8,30,9,74.0582,0.27253563,0.3,0.26666667,6.11825337
0.6,0.6,121,121,ok,114,0,114,38,251.5485,0.32840071,0.33333333,0.0,12.06376581
0.5,0.4,73,73,ok,14,0,14,6,46.8845,0.28170369,0.42857143,0.0,3.19346071
0.3,0.6,101,101,ok,8543,72,8615,1844,970.2324,0.45293762,0.21404527,0.00835752,197.98268173
0.4,0.3,31,31,ok,0,0,0,0,0.9109,0.0,0.0,0.0,1.0
0.7,0.5,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.6,0.3,134,134,ok,0,0,0,0,2.2069,0.0,0.0,0.0,1.0
0.5,0.3,8,8,ok,0,0,0,2,8.8426,0.0,0.0,0.0,1.0
0.5,0.6,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.2,0.3,199,199,ok,0,4,4,0,21.6722,0.0,0.0,1.0,2.0
0.7,0.5,183,183,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.7,51,51,ok,784,7,791,169,809.3389,0.36010851,0.2136536,0.00884956,40.3007449
0.2,0.6,168,168,ok,12088,116,12204,941,977.9421,1.18738232,0.07710587,0.00950508,221.80736374
0.6,0.8,22,22,ok,36067,9,36076,1639,2254.9722,0.91974884,0.04543187,0.00024947,439.36343521
0.5,0.7,108,108,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.6,69,69,ok,0,0,0,0,1.1584,0.0,0.0,0.0,1.0
0.2,0.8,36,36,capped,60410,160,60570,321,3617.8792,3.96618239,0.00529965,0.00264157,598.25621154
0.7,0.5,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.3,24,24,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.2,0.6,150,150,ok,11380,121,11501,1228,1022.9877,0.83767157,0.10677332,0.01052082,219.29830762
0.3,0.3,106,106,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,161,161,capped,57673,15,57688,1574,3891.4533,0.88533018,0.0272847,0.00026002,590.38454593
0.5,0.5,111,111,ok,0,0,0,0,1.1937,0.0,0.0,0.0,1.0
0.2,0.3,143,143,ok,0,0,0,0,1.0255,0.0,0.0,0.0,1.0
0.5,0.3,154,154,ok,0,0,0,0,3.1477,0.0,0.0,0.0,1.0
0.4,0.6,10,10,ok,1991,63,2054,307,1027.131,0.4762676,0.14946446,0.03067186,73.66997456
0.3,0.8,180,180,capped,56872,109,56981,376,3153.9616,3.78821959,0.00659869,0.00191292,574.70808801
0.6,0.4,19,19,ok,0,0,0,0,6.8022,0.0,0.0,0.0,1.0
0.4,0.3,163,163,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.5,33,33,ok,220,49,269,63,440.5434,0.30637012,0.23420074,0.18215613,23.39751625
0.4,0.3,105,105,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.8,29,29,capped,54358,45,54403,647,3135.1556,2.32104612,0.01189273,0.00082716,559.56393647
0.6,0.6,178,178,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,75,75,ok,0,0,0,1,3.8576,0.0,0.0,0.0,1.0
0.6,0.8,87,87,capped,54534,5,54539,2252,3059.0151,0.75796372,0.04129155,9.168e-05,576.35650539
0.3,0.7,143,143,ok,29654,65,29719,1182,1755.649,1.31752105,0.03977254,0.00218715,384.7549611
0.6,0.7,78,78,ok,14262,5,14267,4525,1260.2717,0.24468339,0.31716549,0.00035046,298.27845595
0.7,0.8,154,154,capped,57799,9,57808,3421,3797.9943,0.43221516,0.05917866,0.00015569,609.49440232
0.2,0.8,180,180,capped,58634,168,58802,432,3718.264,2.96413285,0.00734669,0.00285705,587.87769893
0.4,0.6,113,113,ok,456,28,484,135,559.5582,0.34677811,0.27892562,0.05785124,32.09527158
0.2,0.6,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.7,0.6,106,106,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.7,79,79,ok,0,0,0,0,0.6114,0.0,0.0,0.0,1.0
0.7,0.5,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.4,113,113,ok,0,0,0,1,4.2776,0.0,0.0,0.0,1.0
0.4,0.6,172,172,ok,0,0,0,2,5.8402,0.0,0.0,0.0,1.0
0.7,0.8,36,36,capped,57478,6,57484,2806,3448.1747,0.57361008,0.04881358,0.00010438,601.24186327
0.4,0.8,143,143,capped,56996,84,57080,803,3265.056,1.93315198,0.01406797,0.00147162,579.38771669
0.3,0.5,19,19,ok,0,0,0,0,12.5637,0.0,0.0,0.0,1.0
0.6,0.8,132,132,capped,55922,23,55945,2104,3354.2213,0.75644854,0.03760837,0.00041112,584.33300854
0.3,0.5,196,196,ok,0,0,0,0,3.8996,0.0,0.0,0.0,1.0
0.5,0.6,156,156,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.4,167,167,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.3,39,39,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.6,64,64,ok,0,0,0,0,1.2242,0.0,0.0,0.0,1.0
0.2,0.6,26,26,ok,21786,92,21878,1450,1502.9264,0.93520771,0.06627662,0.00420514,322.33317054
0.2,0.3,102,102,ok,0,0,0,0,1.4117,0.0,0.0,0.0,1.0
0.6,0.7,54,54,ok,523,7,530,179,682.5735,0.27463007,0.33773585,0.01320755,34.16071524
0.7,0.7,173,173,ok,3535,6,3541,1127,1152.416,0.24999745,0.31827167,0.00169444,118.058808
0.2,0.4,137,137,ok,1,0,1,2,22.8869,0.04283647,2.0,0.0,3.0
0.2,0.4,167,167,ok,50,12,62,11,94.8738,0.47478906,0.17741935,0.19354839,8.4717524
0.7,0.4,23,23,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.3,140,140,ok,0,0,0,0,2.0861,0.0,0.0,0.0,1.0
0.6,0.4,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.2,0.5,139,139,ok,303,66,369,58,426.1671,0.44999286,0.15718157,0.17886179,27.00782251
0.6,0.4,104,104,ok,0,0,0,0,1.9447,0.0,0.0,0.0,1.0
0.4,0.6,87,87,ok,14,4,18,4,49.2068,0.27357079,0.22222222,0.22222222,3.94841641
0.2,0.5,95,95,ok,0,0,0,2,7.4801,0.0,0.0,0.0,1.0
0.4,0.8,85,85,capped,54636,31,54667,1614,3545.502,0.89906346,0.02952421,0.00056707,571.00580593
0.3,0.8,69,69,capped,58454,76,58530,672,3364.2099,2.25068054,0.01148129,0.00129848,587.55431623
0.4,0.6,173,173,ok,101,9,110,34,202.4118,0.37237517,0.30909091,0.08181818,12.51200186
0.2,0.6,33,33,ok,21323,111,21434,1370,1488.949,0.97420679,0.06391714,0.00517869,317.56124022
0.4,0.6,74,74,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.7,0.4,143,143,ok,0,0,0,1,6.7964,0.0,0.0,0.0,1.0
0.7,0.4,6,6,ok,0,0,0,0,6.2033,0.0,0.0,0.0,1.0
0.6,0.7,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.5,0.6,190,190,ok,0,0,0,0,1.4782,0.0,0.0,0.0,1.0
0.4,0.4,6,6,ok,0,0,0,1,1.6559,0.0,0.0,0.0,1.0
0.2,0.3,44,44,ok,16,10,26,8,83.8231,0.17673907,0.30769231,0.38461538,6.11539548
0.5,0.3,118,118,ok,0,0,0,0,3.3155,0.0,0.0,0.0,1.0
0.4,0.4,190,190,ok,0,0,0,0,1.4782,0.0,0.0,0.0,1.0
0.4,0.4,64,64,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.6,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.8,121,121,capped,55743,60,55803,1409,3184.7426,1.15991659,0.02524954,0.00107521,576.7783035
0.3,0.3,184,184,ok,0,0,0,0,3.2533,0.0,0.0,0.0,1.0
0.7,0.4,123,123,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.7,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.4,53,53,ok,0,0,0,0,13.7129,0.0,0.0,0.0,1.0
0.2,0.8,53,53,capped,56915,151,57066,560,3453.1676,2.49726799,0.0098132,0.00264606,577.53890144
0.2,0.4,192,192,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.5,197,197,ok,0,0,0,0,1.1955,0.0,0.0,0.0,1.0
0.4,0.7,46,46,ok,41603,43,41646,1755,2116.8078,1.05949597,0.0421409,0.00103251,482.35236774
0.6,0.5,20,20,ok,0,0,0,0,2.2716,0.0,0.0,0.0,1.0
0.4,0.5,35,35,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.2,0.8,101,101,capped,59855,157,60012,329,3639.0765,3.83399862,0.00548224,0.00261614,594.66916955
0.4,0.5,49,49,ok,0,0,0,0,1.3486,0.0,0.0,0.0,1.0
0.4,0.3,20,20,ok,0,0,0,0,0.9108,0.0,0.0,0.0,1.0
0.2,0.3,18,18,ok,0,2,2,0,16.6721,0.0,0.0,1.0,2.0
0.2,0.7,118,118,capped,57263,244,57507,736,3182.216,2.15247521,0.01279844,0.00424296,583.15395189
0.2,0.3,86,86,ok,0,0,0,1,7.5421,0.0,0.0,0.0,1.0
0.5,0.7,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.7,0.7,2,2,ok,0,0,0,0,0.9127,0.0,0.0,0.0,1.0
0.7,0.7,68,68,ok,425,1,426,113,558.4772,0.35727601,0.26525822,0.00234742,27.63194369
0.3,0.3,121,121,ok,0,0,0,0,3.7789,0.0,0.0,0.0,1.0
0.4,0.7,106,106,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.3,130,130,ok,0,0,0,0,3.3558,0.0,0.0,0.0,1.0
0.6,0.3,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.6,0.7,50,50,ok,505,13,518,201,780.5873,0.21493314,0.38803089,0.02509653,35.31761155
0.7,0.3,181,181,ok,0,0,0,0,2.5088,0.0,0.0,0.0,1.0
0.7,0.6,199,199,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.3,113,113,ok,0,0,0,0,1.0548,0.0,0.0,0.0,1.0
0.7,0.4,119,119,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.6,8,8,ok,550,31,581,156,831.9012,0.25825632,0.26850258,0.05335628,35.80345964
0.3,0.7,148,148,capped,54636,67,54703,1285,3261.5043,1.20951474,0.02349048,0.0012248,568.28182016
0.5,0.3,182,182,ok,0,0,0,0,3.6811,0.0,0.0,0.0,1.0
0.4,0.5,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.2,0.7,159,159,capped,54731,141,54872,660,3061.3132,2.35240466,0.01202799,0.00256962,563.83043867
0.6,0.6,18,18,ok,0,0,0,0,2.0918,0.0,0.0,0.0,1.0
0.6,0.3,114,114,ok,0,0,0,0,1.4924,0.0,0.0,0.0,1.0
0.7,0.8,100,100,capped,57853,6,57859,2009,3735.698,0.7343068,0.03472234,0.0001037,595.74042402
0.5,0.6,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.8,112,112,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.4,117,117,ok,0,0,0,1,4.3866,0.0,0.0,0.0,1.0
0.3,0.7,66,66,capped,50984,213,51197,1611,3677.323,0.81031171,0.03146669,0.0041604,549.57744372
0.2,0.3,170,170,ok,0,0,0,0,1.0427,0.0,0.0,0.0,1.0
0.6,0.3,196,196,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.6,7,7,ok,414,33,447,130,616.8041,0.29182684,0.29082774,0.0738255,31.18515786
0.5,0.3,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.7,161,161,capped,54736,31,54767,1845,3435.1852,0.81922519,0.03368817,0.00056603,574.01361978
0.4,0.8,12,12,ok,47274,41,47315,1007,3145.6802,1.35756352,0.02128289,0.00086653,514.59123045
0.4,0.6,146,146,ok,381,15,396,123,563.9408,0.3029609,0.31060606,0.03787879,28.22863374
0.5,0.6,123,123,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,46,46,capped,53613,187,53800,973,3216.6328,1.55334848,0.0180855,0.00347584,560.29956202
0.7,0.6,62,62,ok,0,0,0,0,1.6465,0.0,0.0,0.0,1.0
0.4,0.7,112,112,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.7,133,133,capped,59044,53,59097,1540,3350.2737,1.07461186,0.02605885,0.00089683,599.62463819
0.4,0.3,85,85,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.5,0.7,132,132,ok,1570,20,1590,177,872.4967,0.64961509,0.11132075,0.01257862,58.99391076
0.3,0.3,5,5,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.7,0.6,78,78,ok,56,0,56,30,153.7443,0.28018543,0.53571429,0.0,8.650543
0.4,0.4,12,12,ok,0,0,0,0,6.9251,0.0,0.0,0.0,1.0
0.2,0.8,199,199,capped,61008,177,61185,345,3733.4263,3.6721397,0.00563864,0.00289287,602.65310163
0.3,0.5,171,171,ok,15,0,15,10,44.7926,0.30443355,0.66666667,0.0,3.90107095
0.4,0.6,6,6,ok,147,5,152,21,162.0148,0.74985501,0.13815789,0.03289474,12.8853207
0.6,0.4,6,6,ok,0,0,0,0,5.2658,0.0,0.0,0.0,1.0
0.7,0.7,152,152,ok,301,0,301,137,461.131,0.27541895,0.4551495,0.0,25.15124798
0.3,0.4,59,59,ok,21,2,23,2,48.0976,0.42805091,0.08695652,0.08695652,3.67719925
0.6,0.5,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.7,0.3,50,50,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.4,0.7,149,149,ok,31745,39,31784,2104,1896.72,0.75938239,0.06619683,0.00122703,412.20815705
0.4,0.3,130,130,ok,0,0,0,0,1.7717,0.0,0.0,0.0,1.0
0.7,0.8,35,35,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.7,0.5,77,77,ok,0,0,0,1,2.386,0.0,0.0,0.0,1.0
0.7,0.4,113,113,ok,0,0,0,0,1.0548,0.0,0.0,0.0,1.0
0.4,0.4,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.6,0.5,147,147,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.7,8,8,ok,24653,23,24676,2597,1489.1109,0.61384933,0.10524396,0.00093208,360.84458654
0.2,0.4,21,21,ok,0,2,2,2,25.6109,0.0,1.0,1.0,4.0
0.4,0.4,147,147,ok,0,0,0,0,2.4128,0.0,0.0,0.0,1.0
0.5,0.8,61,61,ok,9518,5,9523,1160,972.2229,0.77697904,0.12181035,0.00052504,194.0606693
0.7,0.8,137,137,capped,58277,5,58282,2818,3218.8669,0.62045298,0.04835112,8.579e-05,606.51457947
0.6,0.8,102,102,capped,60788,35,60823,2114,4042.4612,0.67919484,0.03475659,0.00057544,616.2271911
0.7,0.6,50,50,ok,1,0,1,9,44.8401,0.02046005,9.0,0.0,10.0
0.4,0.3,131,131,ok,0,0,0,0,1.889,0.0,0.0,0.0,1.0
0.4,0.4,181,181,ok,0,0,0,0,2.5584,0.0,0.0,0.0,1.0
0.6,0.5,129,129,ok,0,0,0,0,1.6571,0.0,0.0,0.0,1.0
0.7,0.7,123,123,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.2,0.7,38,38,ok,0,0,0,0,1.465,0.0,0.0,0.0,1.0
0.7,0.3,79,79,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,155,155,capped,59619,19,59638,1232,3743.6937,1.19558417,0.02065797,0.00031859,599.75638201
0.7,0.7,23,23,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.6,114,114,ok,0,0,0,1,4.3406,0.0,0.0,0.0,1.0
0.2,0.4,189,189,ok,0,0,0,0,2.111,0.0,0.0,0.0,1.0
0.4,0.5,136,136,ok,54,6,60,17,118.3527,0.38996872,0.28333333,0.1,8.32608015
0.2,0.5,185,185,ok,157,57,214,43,342.9408,0.32014335,0.20093458,0.26635514,20.93911443
0.2,0.6,153,153,ok,3310,128,3438,614,937.4931,0.49449475,0.1785922,0.03723095,107.16440069
0.5,0.6,53,53,ok,26,0,26,10,42.586,0.55502687,0.38461538,0.0,4.67647889
0.2,0.7,165,165,capped,51702,152,51854,603,2714.2286,2.70960262,0.0116288,0.00293131,542.94371573
0.6,0.4,156,156,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.3,157,157,ok,0,0,0,0,2.7636,0.0,0.0,0.0,1.0
0.6,0.5,51,51,ok,17,0,17,16,68.4708,0.2140355,0.94117647,0.0,4.9389947
0.5,0.6,165,165,ok,0,0,0,0,0.9109,0.0,0.0,0.0,1.0
0.3,0.4,195,195,ok,0,1,1,0,26.8573,0.0,0.0,1.0,2.0
0.7,0.4,20,20,ok,0,0,0,0,2.2716,0.0,0.0,0.0,1.0
0.2,0.4,34,34,ok,0,0,0,0,4.8248,0.0,0.0,0.0,1.0
0.2,0.8,77,77,capped,59644,157,59801,296,3714.2052,4.05513843,0.00494975,0.00262537,592.96573217
0.7,0.3,193,193,ok,0,0,0,0,2.3808,0.0,0.0,0.0,1.0
0.6,0.8,139,139,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.7,0.8,123,123,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.5,44,44,ok,0,0,0,0,4.2128,0.0,0.0,0.0,1.0
0.7,0.3,46,46,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.6,128,128,ok,376,15,391,119,566.9771,0.30281557,0.30434783,0.03836317,27.86986042
0.3,0.8,3,3,capped,59085,82,59167,388,3629.5373,3.33584728,0.00655771,0.00138591,588.98031732
0.2,0.6,101,101,ok,7178,111,7289,1174,891.1156,0.63226621,0.16106462,0.01522843,170.53219709
0.3,0.3,81,81,ok,0,0,0,0,1.3453,0.0,0.0,0.0,1.0
0.4,0.3,173,173,ok,0,0,0,0,10.364,0.0,0.0,0.0,1.0
0.4,0.8,155,155,capped,57078,53,57131,1040,3450.2274,1.45116291,0.01820378,0.00092769,581.78102593
0.5,0.8,163,163,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.6,0.3,192,192,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.6,163,163,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,126,126,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.3,20,20,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.5,92,92,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.6,12,12,ok,1741,43,1784,185,880.2699,0.69396576,0.10369955,0.02410314,63.98311659
0.6,0.8,185,185,ok,0,0,0,1,1.9823,0.0,0.0,0.0,1.0
0.3,0.8,120,120,capped,57553,72,57625,450,3446.8841,3.03583804,0.00780911,0.00124946,579.34259461
0.7,0.7,49,49,ok,216,1,217,86,273.583,0.42447464,0.39631336,0.00460829,19.49367573
0.7,0.5,157,157,ok,0,0,0,0,1.3672,0.0,0.0,0.0,1.0
0.7,0.5,22,22,ok,0,0,0,0,1.5146,0.0,0.0,0.0,1.0
0.3,0.3,166,166,ok,0,0,0,0,6.4785,0.0,0.0,0.0,1.0
0.3,0.7,154,154,ok,39717,74,39791,1140,2503.645,1.2793283,0.02864969,0.00185972,462.24467039
0.2,0.8,94,94,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.7,180,180,ok,18107,55,18162,932,1290.0235,1.36009483,0.05131593,0.0030283,280.39040111
0.5,0.6,101,101,ok,243,2,245,75,366.2731,0.37910823,0.30612245,0.00816327,19.84113047
0.7,0.4,176,176,ok,0,0,0,0,3.0173,0.0,0.0,0.0,1.0
0.4,0.4,156,156,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,36,36,capped,55671,71,55742,905,3392.9561,1.63261852,0.01623551,0.00127373,571.40382883
0.2,0.3,21,21,ok,0,2,2,2,22.7021,0.0,1.0,1.0,4.0
0.6,0.4,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.7,23,23,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.8,182,182,capped,57203,10,57213,1448,3303.5504,1.11857964,0.02530893,0.00017479,585.96010848
0.3,0.3,173,173,ok,0,0,0,0,3.4028,0.0,0.0,0.0,1.0
0.4,0.6,147,147,ok,0,0,0,0,2.4099,0.0,0.0,0.0,1.0
0.3,0.5,199,199,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.2,0.3,141,141,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.7,36,36,capped,54706,221,54927,1235,3026.1974,1.35411779,0.02248439,0.00402352,570.86325133
0.4,0.8,88,88,capped,59771,78,59849,850,3381.2631,1.8607497,0.01420241,0.00130328,597.95587334
0.2,0.6,6,6,ok,22903,99,23002,1110,1492.8527,1.2679147,0.04825667,0.00430397,327.68066028
0.4,0.7,81,81,ok,8956,31,8987,1580,1065.7,0.5002301,0.1758095,0.00344943,196.26817157
0.5,0.4,127,127,ok,0,0,0,0,9.8514,0.0,0.0,0.0,1.0
0.3,0.7,95,95,capped,55715,104,55819,1623,3042.0638,1.06296396,0.02907612,0.00186316,579.49746238
0.6,0.7,52,52,ok,496,5,501,139,506.2402,0.40994646,0.27744511,0.00998004,31.31995409
0.2,0.7,42,42,capped,60048,185,60233,530,3286.226,2.90041788,0.00879916,0.00307141,598.36633826
0.2,0.8,67,67,capped,56341,144,56485,326,3475.1205,3.80579228,0.00577144,0.00254935,571.26121971
0.7,0.7,169,169,ok,0,0,0,0,3.0025,0.0,0.0,0.0,1.0
0.6,0.8,118,118,capped,57131,21,57152,2249,3640.5642,0.66806714,0.0393512,0.00036744,593.67726908
0.5,0.7,71,71,ok,391,20,411,116,520.3172,0.34790032,0.28223844,0.0486618,28.60485276
0.2,0.6,175,175,ok,17808,100,17908,1949,1348.7095,0.64439886,0.10883404,0.0055841,293.71351496
0.5,0.6,168,168,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,199,199,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.7,128,128,ok,0,0,0,0,6.2043,0.0,0.0,0.0,1.0
0.6,0.4,26,26,ok,0,0,0,0,1.0532,0.0,0.0,0.0,1.0
0.6,0.8,194,194,capped,55902,16,55918,2297,3459.8679,0.67406192,0.04107801,0.00028613,586.02507708
0.2,0.4,77,77,ok,0,5,5,3,35.7649,0.0,0.6,1.0,3.60084346
0.3,0.8,57,57,capped,58946,84,59030,467,3699.709,2.80998312,0.00791123,0.00142301,588.88338085
0.5,0.8,59,59,ok,38733,18,38751,1687,2437.1506,0.8893531,0.04353436,0.0004645,460.08489481
0.2,0.6,170,170,ok,0,0,0,0,1.0427,0.0,0.0,0.0,1.0
0.7,0.3,111,111,ok,0,0,0,0,1.1937,0.0,0.0,0.0,1.0
0.7,0.7,112,112,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.7,191,191,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.6,32,32,ok,366,18,384,100,529.5582,0.34557106,0.26041667,0.046875,26.82691353
0.7,0.7,6,6,ok,400,2,402,122,496.2586,0.36307723,0.30348259,0.00497512,27.45905004
0.7,0.3,151,151,ok,0,0,0,0,2.7796,0.0,0.0,0.0,1.0
0.3,0.8,70,70,capped,54543,112,54655,654,3291.2381,2.19790228,0.01196597,0.00204922,562.01661387
